timestamp,kw_lengh,took_ms
1520967815,14,297
1520967815,12,495
1520967816,13,345
1520967816,16,389
1520967816,12,228
1520967817,11,661
1520967817,15,244
1520967818,16,478
1520967818,16,309
1520967818,13,344
1520967819,11,356
1520967819,16,418
1520967820,14,470
1520967820,17,811
1520967821,7,228
1520967821,14,440
1520967821,13,363
1520967822,11,262
1520967822,11,290
1520967822,16,451
1520967823,15,178
1520967823,7,93
1520967823,7,204
1520967823,14,412
1520967824,13,379
1520967824,17,340
1520967825,17,539
1520967825,16,162
1520967825,7,183
1520967826,13,484
1520967826,13,394
1520967826,7,128
1520967826,12,184
1520967827,14,352
1520967827,14,265
1520967827,14,443
1520967828,7,62
1520967828,7,331
1520967828,12,260
1520967829,16,411
1520967829,13,457
1520967829,14,408
1520967830,15,295
1520967830,11,417
1520967831,12,254
1520967831,15,420
1520967831,12,367
1520967832,16,544
1520967833,12,607
1520967833,13,399
1520967833,14,339
1520967834,7,227
1520967834,14,240
1520967834,12,192
1520967835,15,525
1520967835,7,238
1520967835,7,268
1520967835,13,296
1520967836,14,209
1520967836,11,244
1520967836,7,317
1520967836,15,298
1520967837,16,323
1520967837,14,179
1520967837,15,208
1520967838,11,332
1520967838,14,386
1520967838,14,264
1520967839,17,197
1520967839,11,312
1520967839,11,284
1520967839,12,246
1520967840,16,547
1520967841,17,570
1520967841,15,514
1520967841,16,318
1520967842,13,287
1520967842,7,220
1520967842,7,237
1520967843,11,395
1520967843,17,287
1520967843,12,184
1520967844,15,733
1520967844,13,307
1520967844,7,168
1520967845,14,459
1520967845,16,377
1520967846,15,462
1520967846,15,177
1520967846,14,467
1520967847,13,322
1520967847,12,533
1520967848,15,349
1520967848,7,536
1520967849,16,428
1520967849,11,160
1520967849,13,505
1520967850,13,622
1520967850,7,161
1520967850,7,197
1520967851,14,498
1520967851,12,139
1520967851,13,372
1520967852,15,511
1520967852,12,407
1520967853,11,385
1520967853,14,369
1520967854,13,579
1520967854,12,409
1520967854,7,56
1520967854,17,166
1520967855,16,418
1520967855,7,91
1520967855,13,284
1520967855,11,241
1520967856,15,328
1520967856,14,431
1520967857,14,374
1520967857,7,124
1520967857,16,381
1520967858,16,650
1520967858,11,290
1520967859,13,507
1520967859,14,171
1520967859,12,182
1520967859,16,381
1520967860,7,209
1520967860,16,237
1520967860,15,429
1520967861,12,130
1520967861,16,325
1520967861,17,396
1520967861,7,159
1520967862,13,306
1520967862,15,411
1520967863,15,375
1520967863,11,361
1520967863,15,472
1520967864,12,152
1520967864,16,256
1520967864,17,501
1520967865,14,840
1520967866,12,463
1520967866,15,405
1520967867,13,365
1520967867,15,212
1520967867,13,249
1520967868,13,366
1520967868,11,177
1520967868,12,286
1520967868,14,330
1520967869,14,547
1520967869,11,214
1520967869,12,246
1520967870,15,553
1520967871,11,716
1520967871,11,414
1520967871,7,237
1520967872,12,324
1520967872,15,300
1520967873,12,550
1520967873,12,295
1520967873,7,196
1520967873,13,337
1520967874,12,391
1520967874,7,73
1520967874,16,461
1520967875,7,284
1520967875,12,424
1520967875,12,168
1520967876,12,459
1520967876,11,370
1520967877,15,392
1520967877,7,294
1520967877,14,481
1520967878,17,625
1520967878,13,200
1520967879,15,364
1520967879,7,78
1520967879,11,117
1520967879,17,496
1520967880,7,440
