mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1520958867576,0.871222,0.110236,0.052562,0.097113,0.905672,1.008015,0.807028,0.908138,0.789041,0.111120,0.042419,0.088192,14710190.945309,2531549.938636,943054.999531,1576085.428106
1520958867676,0.858081,0.125984,0.052562,0.097113,0.905672,1.008631,0.807028,0.908138,0.777140,0.127072,0.042419,0.088192,14710191.024609,2531549.960570,943055.003827,1576085.436997
1520958867776,0.872536,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.790232,0.108408,0.042419,0.088192,14710191.103882,2531549.979938,943055.008123,1576085.445880
1520958867876,0.871222,0.125984,0.052562,0.097113,0.906289,1.008015,0.807645,0.908138,0.788388,0.126994,0.042452,0.088192,14710191.183774,2531550.019193,943055.012496,1576085.454794
1520958867976,0.880420,0.128609,0.052562,0.097113,0.906289,1.008015,0.807645,0.908138,0.797915,0.129640,0.042452,0.088192,14710191.263634,2531550.041377,943055.016825,1576085.463695
1520958868076,0.876478,0.118110,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.794992,0.118984,0.042419,0.088192,14710191.343336,2531550.062094,943055.021133,1576085.472580
1520958868176,0.877792,0.104987,0.052562,0.097113,0.905672,1.008015,0.807028,0.908138,0.794992,0.105828,0.042419,0.088192,14710191.422472,2531550.075330,943055.025398,1576085.481434
1520958868276,0.902760,0.698163,0.055191,0.097113,0.905672,1.007398,0.812577,0.908138,0.819352,0.700684,0.044847,0.088192,14710191.503672,2531550.131712,943055.029839,1576085.490412
1520958868376,0.876478,0.724409,0.053876,0.099738,0.905672,1.007398,0.812577,0.908138,0.794992,0.729769,0.043779,0.090575,14710191.585011,2531550.203999,943055.034297,1576085.499475
1520958868477,0.890933,0.716535,0.053876,0.099738,0.907522,1.008015,0.813194,0.909988,0.808541,0.722278,0.043812,0.090760,14710191.666528,2531550.276872,943055.038797,1576085.508546
1520958868577,0.908016,0.619423,0.056505,0.099738,0.907522,1.007398,0.813194,0.910604,0.821101,0.621361,0.045914,0.090821,14710191.748835,2531550.344335,943055.043354,1576085.517627
1520958868677,0.904074,0.698163,0.057819,0.102362,0.905672,1.008015,0.813194,0.910604,0.818794,0.703758,0.047018,0.093211,14710191.827739,2531550.421265,943055.047791,1576085.526710
1520958868777,0.873850,0.125984,0.052562,0.099738,0.905672,1.007398,0.806412,0.908138,0.791422,0.126916,0.042387,0.090575,14710191.906300,2531550.500116,943055.052225,1576085.535789
1520958868877,0.872536,0.107612,0.052562,0.099738,0.905672,1.007398,0.807028,0.908138,0.790232,0.108408,0.042419,0.090575,14710191.985713,2531550.562318,943055.056612,1576085.544850
1520958868977,0.892247,0.343832,0.056505,0.099738,0.906905,1.006165,0.812577,0.911221,0.809183,0.345952,0.045914,0.090883,14710192.065013,2531550.577485,943055.060902,1576085.553866
1520958869077,0.877792,0.107612,0.053876,0.097113,0.905672,1.007398,0.807028,0.908138,0.794992,0.108408,0.042419,0.088192,14710192.144624,2531550.600883,943055.065235,1576085.562804
1520958869177,0.862024,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.780711,0.105764,0.042419,0.088192,14710192.223536,2531550.613538,943055.069502,1576085.571675
1520958869277,0.886991,0.343832,0.053876,0.097113,0.906289,1.009248,0.807028,0.908755,0.805061,0.399991,0.043513,0.090637,14710192.302914,2531550.646581,943055.073808,1576085.580583
1520958869377,0.875164,0.104987,0.052562,0.097113,0.906289,1.007398,0.806412,0.908138,0.793151,0.105764,0.042387,0.088192,14710192.382499,2531550.670949,943055.078121,1576085.589484
1520958869478,0.876478,0.112861,0.052562,0.097113,0.905672,1.007398,0.806412,0.907522,0.793802,0.113696,0.042387,0.088132,14710192.462441,2531550.693783,943055.082762,1576085.598390
1520958869578,0.872536,0.120735,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.790769,0.121628,0.042452,0.088192,14710192.542437,2531550.729288,943055.087127,1576085.607291
1520958869678,0.904074,0.409449,0.061761,0.097113,0.906289,1.006782,0.811961,0.909988,0.819352,0.412226,0.050147,0.088372,14710192.621822,2531550.744178,943055.091425,1576085.616154
1520958869778,0.877792,0.845144,0.053876,0.099738,0.905672,1.007398,0.812577,0.908755,0.796182,0.851397,0.043779,0.090637,14710192.701522,2531550.791903,943055.095801,1576085.625046
1520958869878,0.877792,0.847769,0.053876,0.097113,0.905672,1.007398,0.812577,0.908138,0.794992,0.854041,0.043779,0.088192,14710192.780810,2531550.836291,943055.100136,1576085.633946
1520958869978,0.856767,0.732283,0.053876,0.099738,0.905672,1.006782,0.811961,0.908138,0.777140,0.713904,0.043746,0.090575,14710192.859661,2531550.888453,943055.104475,1576085.642879
1520958870078,0.880420,0.107612,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.798562,0.108408,0.042419,0.088192,14710192.939180,2531550.912402,943055.108784,1576085.651775
1520958870178,0.880420,0.842520,0.053876,0.097113,0.906289,1.007398,0.811961,0.908138,0.797915,0.848753,0.043746,0.088192,14710193.019378,2531550.964185,943055.113168,1576085.660739
1520958870278,0.877792,0.845144,0.053876,0.097113,0.906289,1.007398,0.812577,0.908138,0.794992,0.851397,0.043779,0.088192,14710193.098667,2531551.026731,943055.117520,1576085.669706
1520958870378,0.876478,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.793802,0.108408,0.042387,0.088192,14710193.177762,2531551.067664,943055.121842,1576085.678646
1520958870479,0.877792,0.141732,0.053876,0.097113,0.905672,1.006782,0.810727,0.908138,0.794992,0.129481,0.042517,0.088192,14710193.257504,2531551.096950,943055.126205,1576085.687561
1520958870579,0.875164,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.907522,0.792612,0.105764,0.042387,0.088132,14710193.336887,2531551.116907,943055.130544,1576085.696448
1520958870679,0.888305,0.393701,0.055191,0.099738,0.907522,1.010481,0.813194,0.909988,0.806156,0.397827,0.044881,0.090760,14710193.417105,2531551.150771,943055.134927,1576085.705381
1520958870779,0.864652,0.115486,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.784281,0.116340,0.042387,0.088192,14710193.496096,2531551.214277,943055.139360,1576085.714341
1520958870879,0.913272,0.574803,0.056505,0.099738,0.905672,1.008015,0.811961,0.908755,0.827125,0.579410,0.045880,0.090637,14710193.575470,2531551.231488,943055.143682,1576085.723224
1520958870979,0.852825,0.837270,0.053876,0.099738,0.905672,1.007398,0.811961,0.908138,0.772380,0.843465,0.043779,0.090575,14710193.653092,2531551.311446,943055.148088,1576085.732217
1520958871079,0.872536,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.790232,0.105764,0.042387,0.088192,14710193.731730,2531551.360542,943055.152442,1576085.741189
1520958871179,0.863338,0.112861,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.781901,0.113696,0.042419,0.088192,14710193.811487,2531551.382231,943055.156795,1576085.750104
1520958871279,0.873850,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.791422,0.105764,0.042387,0.088192,14710193.890984,2531551.400142,943055.161118,1576085.758982
1520958871380,0.867280,0.115486,0.052562,0.097113,0.906289,1.007398,0.808878,0.908755,0.786006,0.116340,0.042517,0.088252,14710193.970479,2531551.423442,943055.165421,1576085.767869
1520958871480,0.918528,0.664042,0.057819,0.099738,0.906289,1.008015,0.812577,0.909371,0.827688,0.669364,0.046982,0.090698,14710194.049759,2531551.441177,943055.169704,1576085.776730
1520958871580,0.862024,0.779528,0.053876,0.099738,0.906289,1.008015,0.812577,0.909371,0.781242,0.785775,0.043779,0.090698,14710194.129773,2531551.471939,943055.174085,1576085.785639
1520958871680,0.864652,0.112861,0.052562,0.097113,0.906289,1.007398,0.807028,0.908138,0.784281,0.113765,0.042419,0.088192,14710194.210050,2531551.500383,943055.178477,1576085.794547
1520958871780,0.872536,0.107612,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.790232,0.108408,0.042419,0.088192,14710194.289580,2531551.517883,943055.182773,1576085.803423
1520958871880,0.931669,0.661417,0.057819,0.099738,0.907522,1.007398,0.812577,0.910604,0.845510,0.666311,0.046982,0.090821,14710194.369806,2531551.563368,943055.187176,1576085.812364
1520958871980,0.881735,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.798562,0.105764,0.042419,0.088192,14710194.449633,2531551.595126,943055.191538,1576085.821275
1520958872080,0.881735,0.695538,0.053876,0.099738,0.905672,1.007398,0.811961,0.908755,0.798562,0.700684,0.043746,0.090637,14710194.529138,2531551.617423,943055.195835,1576085.830166
1520958872180,0.856767,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.775950,0.105764,0.042387,0.088192,14710194.608661,2531551.658176,943055.200161,1576085.839099
1520958872280,0.872536,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.790232,0.105764,0.042419,0.088192,14710194.687965,2531551.678021,943055.204454,1576085.847972
1520958872381,0.884363,0.107612,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.800943,0.108408,0.042387,0.088192,14710194.767884,2531551.700410,943055.208789,1576085.856861
1520958872481,0.847569,0.845144,0.053876,0.097113,0.905672,1.007398,0.811961,0.908138,0.767620,0.851397,0.043746,0.088192,14710194.847008,2531551.776913,943055.213182,1576085.865790
1520958872581,0.885677,0.818898,0.053876,0.099738,0.906905,1.008015,0.812577,0.908755,0.803225,0.825461,0.043779,0.090637,14710194.925822,2531551.841746,943055.217535,1576085.874762
1520958872681,0.873850,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.791422,0.105764,0.043513,0.088192,14710195.005384,2531551.873642,943055.221852,1576085.883666
1520958872781,0.890933,0.656168,0.055191,0.099738,0.905672,1.007398,0.812577,0.909988,0.806893,0.661022,0.044847,0.090760,14710195.085344,2531551.898757,943055.226190,1576085.892586
1520958872881,0.876478,0.703412,0.053876,0.099738,0.906289,1.006782,0.812577,0.908138,0.793802,0.708182,0.043746,0.090575,14710195.166398,2531551.970298,943055.230657,1576085.901650
1520958872981,0.867280,0.199475,0.053876,0.099738,0.907522,1.008015,0.811961,0.911221,0.785883,0.201074,0.043746,0.090883,14710195.246021,2531551.991787,943055.234982,1576085.910550
1520958873081,0.886991,0.745407,0.055191,0.099738,0.906289,1.007398,0.811961,0.909371,0.803870,0.750922,0.044813,0.090698,14710195.325842,2531552.021797,943055.239321,1576085.919474
1520958873181,0.869908,0.110236,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.789579,0.113696,0.042419,0.088192,14710195.406120,2531552.048989,943055.243677,1576085.928388
1520958873281,0.886991,0.716535,0.055191,0.099738,0.907522,1.007398,0.813810,0.909988,0.801386,0.721837,0.044915,0.090760,14710195.486261,2531552.104835,943055.248114,1576085.937401
1520958873382,0.914586,0.574803,0.056505,0.099738,0.906289,1.008015,0.812577,0.909371,0.828879,0.579410,0.045914,0.090698,14710195.565892,2531552.123094,943055.252412,1576085.946289
1520958873482,0.847569,0.847769,0.053876,0.099738,0.905672,1.007398,0.811961,0.908755,0.767620,0.854041,0.043779,0.090637,14710195.643508,2531552.205135,943055.256815,1576085.955278
1520958873582,0.846255,0.842520,0.053876,0.099738,0.905672,1.007398,0.811961,0.908138,0.766429,0.848753,0.043746,0.090575,14710195.720428,2531552.290077,943055.261192,1576085.964330
1520958873682,0.869908,0.107612,0.053876,0.099738,0.906289,1.007398,0.807028,0.908138,0.788388,0.108408,0.043480,0.090575,14710195.799333,2531552.349062,943055.265654,1576085.973380
1520958873782,0.871222,0.104987,0.052562,0.099738,0.905672,1.007398,0.807028,0.908138,0.789041,0.105764,0.042419,0.090575,14710195.879461,2531552.373658,943055.270005,1576085.982351
1520958873882,0.893561,0.763780,0.053876,0.097113,0.906289,1.007398,0.811961,0.908138,0.809824,0.769430,0.043746,0.088192,14710195.959304,2531552.396389,943055.274340,1576085.991282
1520958873982,0.869908,0.141732,0.052562,0.097113,0.906289,1.008015,0.807028,0.908138,0.789579,0.142868,0.042419,0.088192,14710196.038555,2531552.414989,943055.278625,1576086.000159
1520958874082,0.872536,0.112861,0.052562,0.097113,0.906289,1.007398,0.807028,0.908138,0.790769,0.113696,0.042419,0.088192,14710196.119083,2531552.455788,943055.283040,1576086.009124
1520958874182,0.865966,0.847769,0.053876,0.097113,0.906289,1.007398,0.812577,0.908138,0.786006,0.854041,0.043779,0.088192,14710196.198735,2531552.488919,943055.287377,1576086.018042
1520958874283,0.876478,0.107612,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.793802,0.108408,0.042419,0.088192,14710196.277768,2531552.543756,943055.291750,1576086.027000
1520958874383,0.847569,0.847769,0.053876,0.099738,0.905672,1.007398,0.812577,0.908138,0.767620,0.854041,0.043746,0.090575,14710196.355782,2531552.615223,943055.296141,1576086.036015
1520958874483,0.888305,0.388451,0.053876,0.099738,0.906905,1.010481,0.809494,0.909988,0.809183,0.392523,0.043613,0.090760,14710196.433802,2531552.682868,943055.300526,1576086.045054
1520958874583,0.868594,0.107612,0.052562,0.097113,0.906289,1.008015,0.807028,0.908138,0.787197,0.108474,0.042419,0.088192,14710196.513858,2531552.704108,943055.304853,1576086.054001
1520958874683,0.859396,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.778330,0.108408,0.042387,0.088192,14710196.593088,2531552.737673,943055.309161,1576086.062935
1520958874783,0.872536,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.790232,0.105764,0.042419,0.088192,14710196.672711,2531552.760143,943055.313479,1576086.071844
1520958874883,0.868594,0.204724,0.053876,0.099738,0.906905,1.009248,0.811961,0.910604,0.787075,0.196022,0.043779,0.090821,14710196.753142,2531552.793424,943055.317882,1576086.080792
1520958874983,0.862024,0.839895,0.053876,0.099738,0.906289,1.007398,0.812577,0.908755,0.781242,0.846109,0.043779,0.090637,14710196.832116,2531552.827020,943055.322187,1576086.089696
1520958875083,0.873850,0.107612,0.052562,0.097113,0.906289,1.007398,0.807645,0.908138,0.791960,0.108408,0.042452,0.088192,14710196.910766,2531552.905808,943055.326555,1576086.098701
1520958875183,0.869908,0.131234,0.052562,0.097113,0.906289,1.007398,0.806412,0.908138,0.788388,0.132204,0.042387,0.088192,14710196.989481,2531552.967688,943055.330899,1576086.107723
1520958875284,0.864652,0.734908,0.053876,0.099738,0.905672,1.007398,0.811961,0.908138,0.783091,0.740345,0.043746,0.090575,14710197.068423,2531553.020114,943055.335248,1576086.116742
1520958875384,0.872536,0.110236,0.052562,0.097113,0.905672,1.008015,0.806412,0.908138,0.790232,0.111120,0.042387,0.088192,14710197.147721,2531553.051586,943055.339560,1576086.125699
1520958875484,0.881735,0.107612,0.052562,0.097113,0.905672,1.007398,0.807028,0.907522,0.798562,0.108408,0.042419,0.088132,14710197.228496,2531553.093045,943055.344012,1576086.134701
1520958875584,0.872536,0.128609,0.052562,0.097113,0.906289,1.007398,0.807028,0.908138,0.790769,0.134849,0.042419,0.088192,14710197.308027,2531553.111167,943055.348307,1576086.143602
1520958875684,0.880420,0.120735,0.053876,0.097113,0.906289,1.007398,0.809494,0.908138,0.799106,0.121628,0.043613,0.088192,14710197.388014,2531553.134566,943055.352633,1576086.152505
1520958875784,0.890933,0.304462,0.055191,0.099738,0.907522,1.005549,0.813194,0.910604,0.808541,0.306151,0.044881,0.090821,14710197.467836,2531553.157949,943055.356961,1576086.161414
1520958875884,0.868594,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.786661,0.105764,0.042387,0.088192,14710197.547526,2531553.174609,943055.361249,1576086.170281
1520958875984,0.880420,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.797372,0.108408,0.042387,0.088192,14710197.626963,2531553.190849,943055.365521,1576086.179146
1520958876084,0.869908,0.104987,0.052562,0.097113,0.905672,1.008015,0.806412,0.908138,0.788388,0.108474,0.042419,0.088192,14710197.706251,2531553.206458,943055.369793,1576086.187999
1520958876184,0.873850,0.107612,0.052562,0.097113,0.905672,1.008015,0.806412,0.908138,0.791422,0.108474,0.042387,0.088192,14710197.785485,2531553.224924,943055.374075,1576086.196869
1520958876285,0.850197,0.837270,0.053876,0.097113,0.905672,1.007398,0.812577,0.908138,0.770000,0.843465,0.043779,0.088192,14710197.864006,2531553.288173,943055.378460,1576086.205798
1520958876385,0.847569,0.837270,0.053876,0.099738,0.905672,1.007398,0.812577,0.908138,0.768810,0.843465,0.043779,0.090575,14710197.940864,2531553.373006,943055.382828,1576086.214749
1520958876485,0.877792,0.104987,0.052562,0.099738,0.905672,1.007398,0.806412,0.908138,0.794992,0.105764,0.042387,0.090575,14710198.020297,2531553.395279,943055.387129,1576086.223648
1520958876585,0.886991,0.755906,0.055191,0.099738,0.906289,1.006782,0.812577,0.909371,0.804416,0.761032,0.044847,0.090698,14710198.100216,2531553.421380,943055.391471,1576086.232560
1520958876685,0.869908,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.787851,0.105764,0.042452,0.088192,14710198.180081,2531553.445750,943055.395815,1576086.241467
1520958876785,0.873850,0.115486,0.052562,0.097113,0.906289,1.007398,0.807028,0.908755,0.791422,0.116340,0.042452,0.088252,14710198.259351,2531553.474179,943055.400105,1576086.250353
1520958876885,0.875164,0.230971,0.053876,0.097113,0.906905,1.009864,0.808261,0.909371,0.796074,0.233250,0.043546,0.088312,14710198.338909,2531553.494015,943055.404410,1576086.259239
1520958876985,0.873850,0.766404,0.055191,0.099738,0.906289,1.007398,0.811961,0.909371,0.791960,0.772074,0.044813,0.090698,14710198.418605,2531553.519731,943055.408739,1576086.268142
1520958877085,0.872536,0.112861,0.053876,0.097113,0.906289,1.006165,0.808878,0.908138,0.790769,0.113557,0.042419,0.088192,14710198.498471,2531553.547412,943055.413082,1576086.277042
1520958877185,0.876478,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.793802,0.105764,0.042452,0.088192,14710198.578027,2531553.562767,943055.417354,1576086.285904
1520958877286,0.875164,0.123360,0.052562,0.097113,0.906289,1.008015,0.808261,0.908138,0.793151,0.124348,0.042517,0.088192,14710198.657292,2531553.578276,943055.421625,1576086.294756
1520958877386,0.856767,0.847769,0.053876,0.097113,0.906289,1.007398,0.811961,0.908138,0.776478,0.854041,0.043746,0.088192,14710198.735669,2531553.654178,943055.426013,1576086.303663
1520958877486,0.908016,0.724409,0.057819,0.099738,0.906289,1.008631,0.813194,0.909988,0.822924,0.730662,0.047018,0.090760,14710198.812966,2531553.738456,943055.430408,1576086.312666
1520958877586,0.884363,0.314961,0.055191,0.099738,0.906289,1.010481,0.808878,0.909988,0.807992,0.358044,0.044676,0.090760,14710198.892388,2531553.755247,943055.434690,1576086.321555
1520958877686,0.915900,0.706037,0.057819,0.099738,0.906905,1.008015,0.813194,0.910604,0.830634,0.711695,0.047018,0.090821,14710198.972707,2531553.780459,943055.439042,1576086.330475
1520958877786,0.877792,0.115486,0.055191,0.097113,0.906289,1.007398,0.807028,0.908138,0.795533,0.116411,0.045636,0.088192,14710199.052588,2531553.803051,943055.443343,1576086.339359
1520958877886,0.871222,0.123360,0.052562,0.097113,0.905672,1.008015,0.806412,0.908138,0.790232,0.124348,0.042387,0.088192,14710199.132618,2531553.836881,943055.447692,1576086.348280
1520958877986,0.875164,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.792612,0.108408,0.042387,0.088192,14710199.212081,2531553.850066,943055.451954,1576086.357139
1520958878086,0.879106,0.834646,0.053876,0.099738,0.907522,1.007398,0.813194,0.909988,0.800193,0.840821,0.043812,0.090760,14710199.291792,2531553.898881,943055.456319,1576086.366057
1520958878187,0.877792,0.787402,0.053876,0.099738,0.906905,1.007398,0.812577,0.908755,0.796074,0.793227,0.043779,0.090637,14710199.369930,2531553.983683,943055.460695,1576086.375041
1520958878287,0.873850,0.118110,0.052562,0.097113,0.906289,1.008015,0.807645,0.908138,0.791422,0.119057,0.042452,0.088192,14710199.449362,2531554.029225,943055.465041,1576086.384010
1520958878387,0.871222,0.112861,0.052562,0.097113,0.905672,1.006782,0.806412,0.907522,0.789041,0.113626,0.042387,0.088132,14710199.529107,2531554.061650,943055.469385,1576086.392954
1520958878487,0.885677,0.265092,0.053876,0.099738,0.907522,1.010481,0.810727,0.911221,0.803771,0.281131,0.043746,0.090883,14710199.609959,2531554.113257,943055.473851,1576086.401967
1520958878587,0.913272,0.574803,0.056505,0.099738,0.907522,1.008015,0.813194,0.910604,0.828814,0.579410,0.045949,0.090821,14710199.689901,2531554.132437,943055.478157,1576086.410877
1520958878687,0.884363,0.107612,0.053876,0.097113,0.906289,1.007398,0.807645,0.908138,0.801488,0.108408,0.043513,0.088192,14710199.769150,2531554.152250,943055.482441,1576086.419761
1520958878787,0.883049,0.104987,0.052562,0.097113,0.906289,1.007398,0.807028,0.908138,0.799106,0.105764,0.042419,0.088192,14710199.848807,2531554.175262,943055.486754,1576086.428645
1520958878887,0.885677,0.215223,0.053876,0.097113,0.905672,1.007398,0.807028,0.908138,0.802133,0.216815,0.043480,0.088192,14710199.928259,2531554.193264,943055.491041,1576086.437520
1520958878987,0.876478,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.793802,0.105764,0.042419,0.088192,14710200.008072,2531554.219587,943055.495373,1576086.446412
1520958879087,0.860710,0.818898,0.053876,0.099738,0.906289,1.007398,0.811961,0.908755,0.780051,0.824956,0.043746,0.090637,14710200.088527,2531554.276317,943055.499834,1576086.455405
1520958879188,0.851511,0.829396,0.053876,0.097113,0.905672,1.007398,0.811961,0.908138,0.772906,0.833398,0.043746,0.088192,14710200.165662,2531554.358838,943055.504213,1576086.464407
1520958879288,0.877792,0.112861,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.794992,0.113696,0.042419,0.088192,14710200.245346,2531554.399989,943055.508598,1576086.473391
1520958879388,0.873850,0.104987,0.052562,0.097113,0.906289,1.008015,0.806412,0.908138,0.791960,0.105828,0.042387,0.088192,14710200.324926,2531554.415446,943055.512882,1576086.482291
1520958879488,0.871222,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.789041,0.105764,0.042387,0.088192,14710200.404499,2531554.430145,943055.517156,1576086.491155
1520958879588,0.860710,0.850394,0.053876,0.097113,0.905672,1.007398,0.811961,0.908755,0.779521,0.856685,0.043746,0.088252,14710200.484535,2531554.469373,943055.521518,1576086.500084
1520958879688,0.855453,0.850394,0.053876,0.099738,0.905672,1.007398,0.812577,0.908755,0.774760,0.856685,0.043779,0.090637,14710200.562558,2531554.555034,943055.525894,1576086.509089
1520958879788,0.883049,0.188976,0.053876,0.099738,0.906289,1.004316,0.813194,0.909371,0.795533,0.189792,0.043812,0.090698,14710200.641179,2531554.621137,943055.530257,1576086.518093
1520958879888,0.876478,0.272966,0.053876,0.099738,0.907522,1.010481,0.812577,0.911221,0.795423,0.275827,0.043779,0.090883,14710200.720867,2531554.663780,943055.534606,1576086.527091
1520958879988,0.888305,0.112861,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.804513,0.113696,0.043480,0.088192,14710200.801222,2531554.689989,943055.539276,1576086.536038
1520958880088,0.873850,0.112861,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.791422,0.113696,0.042419,0.088192,14710200.880516,2531554.708243,943055.543575,1576086.544931
1520958880189,0.873850,0.112861,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.791422,0.113696,0.042419,0.088192,14710200.959840,2531554.726437,943055.547861,1576086.553806
1520958880289,0.908016,0.635171,0.055191,0.099738,0.906289,1.008631,0.812577,0.909371,0.822924,0.640653,0.044847,0.090698,14710201.039421,2531554.744999,943055.552161,1576086.562690
1520958880389,0.873850,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.791422,0.105764,0.042419,0.088192,14710201.118925,2531554.759749,943055.556439,1576086.571548
1520958880489,0.865966,0.112861,0.052562,0.097113,0.905055,1.008015,0.806412,0.908138,0.785471,0.113765,0.042387,0.088192,14710201.198288,2531554.785427,943055.560720,1576086.580406
1520958880589,0.877792,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.794992,0.105764,0.042419,0.088192,14710201.277571,2531554.800334,943055.564976,1576086.589258
1520958880689,0.900131,0.301837,0.055191,0.097113,0.905672,1.008015,0.806412,0.908138,0.819984,0.346588,0.044506,0.088192,14710201.356487,2531554.851175,943055.569387,1576086.598219
1520958880789,0.855453,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.774760,0.105764,0.042419,0.088192,14710201.435722,2531554.873402,943055.573677,1576086.607092
1520958880889,0.869908,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.787851,0.105764,0.042387,0.088192,14710201.515085,2531554.890915,943055.577956,1576086.615959
1520958880989,0.879106,0.104987,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.796182,0.105764,0.042452,0.088192,14710201.594665,2531554.915427,943055.582265,1576086.624840
1520958881090,0.877792,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.907522,0.794992,0.105764,0.042419,0.088132,14710201.674263,2531554.935252,943055.586554,1576086.633708
1520958881190,0.877792,0.136483,0.052562,0.097113,0.905672,1.007398,0.806412,0.907522,0.794992,0.137493,0.042387,0.088132,14710201.754011,2531554.955384,943055.590858,1576086.642573
1520958881290,0.871222,0.125984,0.052562,0.097113,0.905672,1.008015,0.808261,0.908138,0.789041,0.126994,0.042484,0.088192,14710201.833500,2531554.972976,943055.595132,1576086.651424
1520958881390,0.879106,0.162730,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.796182,0.174510,0.042419,0.088192,14710201.912696,2531554.994671,943055.599415,1576086.660283
1520958881490,0.875164,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.907522,0.792612,0.105764,0.042387,0.088132,14710201.992066,2531555.011397,943055.603698,1576086.669137
1520958881590,0.869908,0.104987,0.052562,0.097113,0.905672,1.007398,0.807028,0.907522,0.787851,0.105764,0.042419,0.088132,14710202.072112,2531555.050875,943055.608054,1576086.678035
1520958881690,0.876478,0.128609,0.053876,0.097113,0.905672,1.007398,0.807028,0.908755,0.794992,0.129560,0.043480,0.088252,14710202.151728,2531555.072382,943055.612361,1576086.686898
1520958881790,0.883049,0.170604,0.053876,0.097113,0.906289,1.008015,0.807028,0.908138,0.800297,0.171971,0.043480,0.088192,14710202.231447,2531555.092344,943055.616672,1576086.695774
1520958881890,0.879106,0.104987,0.052562,0.097113,0.905672,1.007398,0.806412,0.908138,0.796182,0.105764,0.042387,0.088192,14710202.310937,2531555.108527,943055.620945,1576086.704619
1520958881990,0.869908,0.115486,0.052562,0.097113,0.905672,1.007398,0.807028,0.908138,0.787851,0.116340,0.042419,0.088192,14710202.390527,2531555.142672,943055.625279,1576086.713490
1520958882091,0.876478,0.115486,0.052562,0.097113,0.905672,1.006165,0.807645,0.908755,0.793802,0.116198,0.042452,0.088252,14710202.470462,2531555.163314,943055.629589,1576086.722364
1520958882191,0.872536,0.110236,0.052562,0.097113,0.905672,1.007398,0.807645,0.908138,0.790232,0.111052,0.042452,0.088192,14710202.549857,2531555.193401,943055.633880,1576086.731228
1520958882291,0.860710,0.107612,0.052562,0.097113,0.905672,1.007398,0.806412,0.907522,0.779521,0.108408,0.042387,0.088132,14710202.629985,2531555.226567,943055.638244,1576086.740141
1520958882391,0.879106,0.829396,0.053876,0.097113,0.905672,1.007398,0.812577,0.908138,0.796182,0.835532,0.043779,0.088192,14710202.709084,2531555.242347,943055.642504,1576086.748977
