timestamp,kw_lengh,took_ms
1536596876,1,212
1536596877,4,342
1536596878,3,79
1536596879,2,49
1536596881,6,81
1536596882,13,190
1536596883,11,489
1536596884,1,69
1536596885,1,36
1536596887,3,151
1536596888,4,251
1536596889,2,63
1536596890,4,222
1536596891,1,20
1536596892,2,80
1536596894,2,50
1536596895,1,36
1536596896,3,228
1536596897,2,286
1536596899,3,444
1536596900,3,60
1536596901,4,91
1536596902,6,292
1536596903,2,21
1536596904,4,40
1536596906,3,410
1536596907,2,85
1536596908,2,49
1536596910,4,700
1536596911,3,45
1536596912,2,278
1536596914,2,321
1536596915,2,31
1536596916,3,70
1536596917,3,58
1536596919,17,857
1536596920,2,47
1536596921,3,274
1536596923,6,313
1536596924,14,847
1536596926,3,87
1536596927,1,39
1536596928,1,53
1536596929,2,38
1536596930,3,45
1536596931,2,294
1536596932,3,154
1536596934,2,207
1536596935,3,184
1536596936,3,179
1536596937,4,247
1536596938,1,29
1536596939,4,74
1536596941,2,52
1536596942,1,26
1536596943,2,178
1536596944,2,52
1536596945,2,35
1536596947,7,828
1536596948,2,47
1536596950,15,596
1536596951,2,91
1536596952,1,17
1536596953,4,71
1536596954,2,38
1536596955,3,430
1536596957,4,588
1536596959,2,605
1536596960,2,55
1536596961,2,63
1536596962,3,44
1536596963,1,26
1536596965,15,1248
1536596966,4,70
1536596967,3,47
1536596969,7,602
1536596970,2,50
1536596971,4,73
1536596973,3,199
1536596974,6,348
1536596975,4,126
1536596976,1,32
1536596977,2,93
1536596978,3,50
1536596979,2,38
1536596980,2,32
1536596982,3,520
1536596984,13,994
1536596985,3,63
1536596987,4,434
1536596988,1,265
1536596989,4,82
1536596990,2,47
1536596991,2,154
1536596993,6,212
1536596994,3,145
1536596995,1,332
1536596996,4,329
1536596998,16,777
1536597000,5,678
1536597001,1,23
1536597002,1,266
1536597003,2,31
1536597004,2,42
1536597006,3,52
1536597007,5,241
1536597008,2,67
1536597009,3,64
1536597010,1,23
1536597011,4,88
1536597013,6,318
1536597014,2,219
1536597015,1,22
1536597016,3,138
1536597018,16,790
1536597019,3,405
1536597021,2,31
1536597022,1,288
1536597023,2,139
1536597024,4,102
1536597025,2,228
1536597026,3,57
1536597028,2,56
1536597029,2,52
1536597030,1,66
1536597031,4,54
1536597032,1,214
1536597033,1,22
1536597035,4,728
1536597036,1,24
1536597037,3,57
1536597038,4,236
1536597040,4,174
1536597041,1,25
1536597042,4,420
1536597043,2,274
1536597045,3,270
1536597046,2,193
1536597047,4,81
1536597048,3,85
1536597050,4,319
1536597051,3,343
1536597052,2,116
1536597053,1,27
1536597055,3,299
1536597056,3,72
1536597057,14,327
1536597058,3,246
1536597060,4,200
1536597061,3,516
1536597063,15,980
1536597065,7,193
1536597066,2,62
1536597067,5,77
1536597068,12,502
1536597070,4,203
1536597071,1,27
1536597072,2,41
1536597073,3,365
1536597074,1,19
1536597075,2,48
1536597076,7,135
1536597078,2,53
1536597079,1,20
1536597080,1,23
1536597081,1,307
1536597082,5,477
1536597084,2,388
1536597085,2,126
1536597087,16,429
1536597088,3,82
1536597089,3,321
1536597090,4,228
1536597091,1,25
1536597093,1,294
1536597094,4,319
1536597095,1,27
1536597096,4,169
1536597098,3,48
1536597099,4,435
1536597100,5,269
1536597102,2,233
1536597103,12,393
1536597104,2,46
1536597105,3,67
1536597106,2,45
1536597107,1,34
1536597109,4,408
1536597110,2,70
1536597111,3,332
1536597113,1,199
1536597114,2,236
1536597115,2,232
1536597116,1,17
1536597117,1,27
1536597118,2,98
1536597120,6,120
1536597121,3,72
1536597123,7,1163
1536597124,4,321
1536597125,3,42
1536597127,5,244
1536597128,4,106
1536597129,1,31
1536597131,12,1265
1536597133,6,749
1536597134,3,77
1536597135,1,40
