timestamp,kw_lengh,took_ms
1529603259,7,679
1529603260,12,456
1529603262,14,1008
1529603264,12,930
1529603266,15,778
1529603268,12,769
1529603269,15,684
1529603271,14,911
1529603273,14,546
1529603275,11,837
1529603276,12,530
1529603278,12,467
1529603279,7,423
1529603281,15,640
1529603282,17,554
1529603284,13,620
1529603286,15,957
1529603287,7,301
1529603289,13,509
1529603290,7,301
1529603291,7,373
1529603293,16,838
1529603295,15,1021
1529603297,12,490
1529603298,14,632
1529603300,7,405
1529603301,15,575
1529603303,7,303
1529603304,12,261
1529603306,17,776
1529603308,15,789
1529603309,7,171
1529603310,7,348
1529603312,7,473
1529603313,17,777
1529603315,13,417
1529603317,16,574
1529603319,14,1008
1529603320,16,519
1529603322,16,841
1529603323,7,396
1529603325,14,357
1529603326,14,376
1529603327,7,334
1529603329,13,698
1529603331,16,707
1529603332,11,284
1529603334,14,597
1529603336,14,1604
1529603338,15,804
1529603340,13,391
1529603341,7,409
1529603343,13,786
1529603344,7,329
1529603346,15,578
1529603347,7,282
1529603349,12,580
1529603350,12,239
1529603352,17,627
1529603353,11,322
1529603354,15,473
1529603356,13,589
1529603357,7,377
1529603359,7,336
1529603361,16,866
1529603362,11,314
1529603363,15,456
1529603365,13,220
1529603366,13,409
1529603367,17,346
1529603369,7,410
1529603371,16,724
1529603373,13,1005
1529603374,12,388
1529603376,7,455
1529603377,13,690
1529603378,7,265
1529603380,13,431
1529603382,15,654
1529603383,16,689
1529603385,14,344
1529603386,14,470
1529603388,16,371
1529603389,12,457
1529603391,16,497
1529603392,7,276
1529603393,13,618
1529603395,12,600
1529603397,14,822
1529603398,14,471
1529603400,12,396
1529603401,7,282
1529603402,7,315
1529603404,15,372
1529603405,16,638
1529603407,11,472
1529603409,15,887
1529603410,13,354
1529603412,11,332
1529603413,13,773
1529603415,11,205
1529603416,15,560
1529603418,15,528
1529603419,14,532
1529603421,15,370
1529603422,13,594
1529603424,13,754
1529603426,13,674
1529603427,17,483
1529603429,15,443
1529603430,16,562
1529603432,17,616
1529603433,7,494
1529603435,14,948
1529603437,11,618
1529603438,7,234
1529603440,15,741
1529603442,13,516
1529603443,7,265
1529603444,15,581
1529603446,16,685
1529603448,12,448
1529603449,15,370
1529603450,7,158
1529603452,11,347
1529603453,11,400
1529603454,14,377
1529603456,15,512
1529603457,12,444
1529603459,13,560
1529603460,16,489
1529603462,12,572
1529603463,15,430
1529603465,12,422
1529603467,15,696
1529603468,17,441
1529603470,14,550
1529603471,17,624
1529603473,11,812
1529603475,11,489
1529603476,17,800
1529603478,16,452
1529603480,14,665
1529603481,11,677
1529603483,17,473
1529603484,11,281
1529603486,13,548
1529603487,7,290
1529603489,14,564
1529603490,11,442
1529603492,13,550
1529603493,15,484
1529603495,14,611
1529603496,14,437
1529603498,11,550
1529603499,15,449
1529603501,14,579
1529603502,14,561
1529603504,7,597
1529603505,14,366
1529603507,16,688
1529603508,14,406
1529603510,13,681
1529603512,14,792
1529603513,11,234
1529603515,15,839
1529603517,17,549
1529603518,11,385
1529603520,15,512
1529603521,15,372
1529603523,14,562
1529603524,17,688
1529603526,11,568
1529603527,16,478
1529603529,16,492
1529603530,14,517
1529603532,15,520
1529603534,15,625
1529603535,17,676
1529603537,12,501
1529603538,13,464
1529603541,15,1353
1529603542,12,693
1529603544,15,845
1529603546,17,952
1529603548,7,524
1529603550,15,860
1529603552,17,1100
1529603554,7,836
1529603555,14,870
1529603558,13,1079
1529603559,7,629
1529603561,17,886
1529603564,17,1640
1529603567,16,1766
1529603568,7,412
1529603570,13,849
1529603572,11,987
1529603574,7,736
1529603577,17,2002
1529603579,12,1013
1529603581,11,1181
1529603584,17,1651
1529603586,11,1002
1529603587,12,865
1529603590,16,1266
1529603592,13,886
1529603593,7,744
1529603595,11,679
1529603597,11,676
1529603599,17,880
1529603601,17,1495
1529603603,11,846
1529603605,13,949
1529603607,16,1416
1529603610,14,1304
1529603612,12,1277
1529603614,12,1146
1529603617,12,1897
1529603620,15,1487
1529603622,7,986
1529603624,7,1043
1529603626,7,1038
1529603628,7,768
1529603630,14,1410
1529603633,14,1769
1529603635,11,1274
1529603637,11,1070
1529603639,14,950
1529603641,14,1056
1529603644,16,1636
1529603646,13,804
1529603648,15,1789
1529603651,7,1086
1529603653,12,1438
1529603656,15,1906
1529603658,14,806
1529603661,14,2423
1529603664,14,1885
1529603666,14,1188
1529603669,11,1229
1529603670,7,929
1529603673,13,1635
1529603676,11,1519
1529603679,16,1901
1529603681,13,1838
1529603685,15,2381
1529603688,16,1829
1529603691,16,1918
1529603692,7,812
1529603696,17,2636
1529603699,12,1745
1529603702,15,1698
1529603706,17,2958
1529603708,11,1329
1529603710,15,838
1529603712,11,1463
1529603715,16,2089
1529603719,17,2602
1529603722,14,1822
1529603724,12,1634
1529603727,7,1190
1529603729,11,1159
1529603733,16,3354
1529603736,12,1635
1529603739,16,2287
1529603743,16,3050
1529603746,11,2076
1529603748,7,1052
1529603751,11,1737
1529603754,14,1753
1529603757,14,2532
1529603760,11,1173
1529603763,17,2277
1529603766,13,2176
1529603769,14,1513
1529603770,7,758
1529603773,17,1805
1529603775,14,1138
1529603779,13,2132
1529603781,15,1769
1529603784,16,1912
1529603788,17,2489
1529603791,16,2437
1529603793,7,993
1529603796,12,1479
1529603799,14,2139
1529603802,14,1815
1529603805,13,2374
1529603808,15,2087
1529603810,7,637
1529603812,12,1520
1529603815,16,1603
