timestamp,kw_lengh,took_ms
1520970129,13,847
1520970130,13,595
1520970132,14,2563
1520970133,11,1238
1520970134,13,1019
1520970135,7,325
1520970136,12,913
1520970137,11,836
1520970139,17,2392
1520970140,13,1019
1520970142,17,1911
1520970144,17,2166
1520970145,16,1216
1520970147,12,1015
1520970147,11,537
1520970148,13,1030
1520970149,7,701
1520970150,7,888
1520970151,15,1455
1520970152,7,311
1520970152,7,270
1520970153,15,1089
1520970154,14,535
1520970154,13,442
1520970156,13,1652
1520970157,17,1062
1520970158,13,903
1520970159,17,1567
1520970160,11,924
1520970162,11,2190
1520970163,16,437
1520970164,12,667
1520970165,15,1892
1520970168,13,2362
1520970169,12,1161
1520970171,17,1644
1520970173,14,2001
1520970173,11,524
1520970174,14,717
1520970175,14,809
1520970176,14,936
1520970177,17,981
1520970178,16,1591
1520970179,12,683
1520970181,16,1720
1520970181,14,522
1520970182,11,315
1520970182,7,679
1520970183,7,489
1520970184,14,733
1520970184,13,574
1520970185,12,514
1520970186,17,1568
1520970189,17,2051
1520970189,7,203
1520970190,13,1329
1520970190,7,259
1520970192,15,1370
1520970194,17,1878
1520970194,7,473
1520970197,13,2463
1520970198,15,883
1520970200,15,2689
1520970202,17,1574
1520970202,7,599
1520970204,16,1352
1520970205,13,1467
1520970207,14,1774
1520970209,16,1415
1520970210,15,1344
1520970211,12,668
1520970212,7,880
1520970212,14,907
1520970214,15,1312
1520970214,7,432
1520970215,15,1098
1520970216,13,908
1520970217,12,610
1520970218,14,860
1520970218,7,175
1520970219,15,1194
1520970220,7,1104
1520970221,7,238
1520970222,11,1722
1520970224,16,1408
1520970225,7,1464
1520970226,7,663
1520970228,14,1689
1520970229,14,1368
1520970231,17,1949
1520970232,13,1125
1520970233,12,1281
1520970235,7,1434
1520970237,14,1701
1520970238,12,1418
1520970239,15,799
1520970241,13,2209
1520970242,15,1127
1520970243,7,838
1520970245,11,1786
1520970246,7,1007
1520970247,7,676
1520970248,16,1814
1520970250,15,1901
1520970252,17,1551
1520970254,16,1655
1520970256,17,1911
1520970257,13,1497
1520970259,14,1638
1520970260,13,1428
1520970262,11,1796
1520970263,13,1024
1520970265,16,1809
1520970266,14,901
1520970267,13,878
1520970269,15,2357
1520970271,13,1803
1520970273,14,1613
1520970273,15,495
1520970274,16,1381
1520970275,7,233
1520970276,17,1060
1520970277,13,1184
1520970278,13,782
1520970279,14,1475
1520970281,14,1560
1520970282,16,1595
1520970283,11,936
1520970285,17,1690
1520970286,14,1232
1520970287,13,770
1520970289,14,1658
1520970289,17,465
1520970290,11,993
1520970291,7,219
1520970292,11,1617
1520970293,13,823
1520970294,13,1256
1520970296,13,1661
1520970298,11,1764
1520970299,17,1518
1520970300,7,838
1520970301,7,545
1520970302,16,906
1520970302,15,568
1520970303,7,573
1520970303,7,549
1520970304,11,976
1520970306,13,1813
1520970308,15,1274
1520970309,7,907
1520970309,11,914
1520970310,13,875
1520970312,12,1644
1520970313,14,1051
1520970315,14,1584
1520970316,15,1447
1520970317,7,847
1520970318,17,1263
1520970320,13,1202
1520970322,16,2059
1520970323,13,1124
1520970324,14,932
1520970325,16,1511
1520970326,7,790
1520970327,16,777
1520970329,14,1601
1520970329,7,333
1520970330,11,681
1520970331,7,908
1520970331,7,638
1520970333,16,1941
1520970334,7,399
1520970335,14,1158
1520970337,17,2174
1520970339,14,2314
1520970341,13,1358
1520970342,16,1127
1520970343,11,1423
1520970345,15,1362
1520970345,7,458
1520970346,12,535
1520970347,11,1227
1520970349,17,1821
1520970350,13,892
1520970352,12,2249
1520970353,15,589
1520970353,7,783
1520970355,12,1778
1520970357,16,1396
1520970357,17,915
1520970358,7,434
1520970359,13,1293
1520970360,12,889
1520970362,17,1605
1520970363,13,1120
1520970364,14,959
1520970365,13,877
1520970366,7,1441
1520970368,13,1400
1520970369,17,1287
1520970370,13,1133
1520970371,16,1080
1520970373,7,1590
1520970374,11,1284
1520970376,11,2213
1520970377,7,261
1520970378,14,1086
1520970380,14,1779
1520970381,14,1188
1520970382,7,902
1520970382,7,455
1520970384,15,1754
1520970386,14,1895
1520970386,7,268
1520970387,15,1261
1520970389,14,1629
1520970391,15,1451
1520970391,12,678
1520970392,17,1101
1520970394,7,1229
1520970395,17,1495
1520970397,12,1480
1520970397,7,341
1520970398,14,1306
1520970400,16,1288
1520970401,12,1224
1520970402,7,1163
1520970403,15,1144
1520970405,17,2002
1520970406,7,762
1520970407,12,475
1520970408,17,1816
1520970410,7,1604
1520970411,17,1043
1520970412,16,900
1520970414,13,1831
1520970415,17,1059
1520970416,17,1032
1520970418,16,1710
1520970419,15,897
1520970420,14,1250
1520970422,15,1723
1520970423,17,1643
1520970424,7,246
1520970425,12,1328
1520970426,7,927
1520970428,14,1569
1520970428,7,705
1520970430,12,1272
1520970431,15,1457
1520970432,15,1298
1520970433,15,761
1520970436,7,2305
1520970436,11,467
1520970437,13,1382
1520970439,12,1106
1520970439,7,360
1520970440,11,897
1520970441,16,685
1520970442,7,1268
1520970442,7,291
1520970444,13,1583
1520970446,17,2313
1520970448,16,1674
1520970449,14,1522
1520970450,11,1113
1520970452,17,1597
1520970454,15,1914
1520970455,11,440
1520970456,17,1036
1520970457,7,1458
1520970459,14,1576
1520970460,15,1373
1520970462,11,1871
1520970463,16,943
1520970464,17,1304
1520970465,7,835
1520970466,7,1082
1520970468,12,1773
1520970470,15,1714
1520970470,15,407
1520970471,7,695
1520970472,13,940
1520970473,7,733
1520970474,14,1426
1520970476,12,2114
1520970477,14,1276
1520970478,17,759
1520970479,11,977
1520970480,17,757
1520970482,12,1699
1520970482,12,419
1520970484,17,1491
1520970485,15,1525
1520970486,17,589
1520970487,11,1348
1520970488,14,729
1520970489,11,1167
1520970491,14,1497
1520970491,11,409
1520970493,16,1654
1520970494,15,1210
1520970496,12,1428
1520970498,16,2124
1520970499,12,924
1520970500,12,1044
1520970501,12,1618
1520970503,15,1248
1520970503,7,795
1520970505,16,1350
1520970506,7,699
1520970506,13,809
1520970508,17,2032
1520970509,12,791
1520970510,16,630
1520970512,13,1843
1520970513,13,1138
1520970514,11,1432
1520970515,16,1018
1520970517,13,1501
1520970518,7,1377
1520970519,13,462
1520970521,16,1700
1520970521,13,622
1520970524,17,2461
1520970524,11,679
1520970525,12,454
1520970526,14,1467
1520970528,15,2007
1520970530,13,1516
1520970530,11,477
1520970531,12,828
1520970532,17,646
1520970532,13,528
1520970535,15,2555
1520970537,7,1521
1520970538,13,1296
1520970538,7,197
1520970539,7,848
1520970539,7,283
1520970540,7,835
1520970542,16,1352
1520970542,7,871
1520970544,17,1315
1520970546,17,1789
1520970546,7,831
1520970548,12,1951
1520970550,17,1521
1520970550,7,540
1520970552,11,1210
1520970553,13,1520
1520970554,7,293
1520970555,13,1354
1520970556,7,825
1520970556,7,213
1520970557,7,623
1520970557,14,476
1520970558,11,1320
1520970559,15,772
1520970560,17,1211
1520970561,12,762
1520970562,15,861
1520970564,16,2088
1520970565,13,653
1520970566,12,574
1520970568,16,1973
1520970570,16,2012
1520970571,17,1243
1520970572,15,1036
1520970573,11,1188
1520970574,13,581
1520970574,7,270
1520970576,15,1937
1520970577,7,839
1520970577,7,645
1520970579,12,2016
1520970580,11,312
1520970581,15,1462
1520970582,17,1025
1520970584,13,1440
1520970586,15,1764
1520970586,13,831
1520970587,11,802
1520970589,15,1284
1520970590,11,1062
1520970591,13,1049
1520970592,17,938
1520970592,7,690
1520970593,7,809
1520970594,7,657
1520970595,15,1469
1520970596,7,928
1520970598,17,1202
1520970598,16,883
1520970601,12,2387
1520970602,16,1515
1520970604,11,1094
1520970605,11,1362
1520970607,15,1524
1520970608,16,1543
1520970609,7,636
1520970609,11,342
1520970611,11,1742
1520970612,11,922
1520970613,14,1332
1520970614,11,1040
1520970616,12,1755
1520970617,15,1466
1520970618,11,962
1520970619,12,985
1520970620,13,854
1520970622,15,1209
1520970623,13,947
1520970624,14,1414
1520970625,13,917
1520970626,15,604
1520970627,14,931
1520970628,13,1830
1520970630,15,1756
1520970631,13,1302
1520970633,14,1351
1520970633,7,534
1520970634,16,544
1520970635,14,935
1520970636,12,1037
1520970636,7,174
1520970638,17,2000
1520970639,12,873
1520970640,15,1143
1520970641,13,762
1520970642,12,497
1520970642,14,857
1520970643,14,438
1520970644,7,1002
1520970645,7,914
1520970647,15,2409
1520970649,12,1516
1520970649,7,343
1520970650,17,1220
1520970652,14,1911
1520970653,12,959
1520970655,16,1680
1520970657,15,1879
1520970658,13,929
1520970660,12,1645
1520970661,14,1327
1520970661,11,606
1520970662,7,580
1520970663,13,947
1520970666,17,2557
1520970667,17,1211
1520970668,16,1271
1520970669,16,641
1520970671,11,1876
1520970672,7,1674
1520970673,7,175
1520970674,11,1335
1520970675,7,697
1520970675,12,623
1520970677,17,1500
1520970678,15,1331
1520970679,14,835
1520970680,7,769
1520970681,12,1461
1520970682,11,396
1520970682,12,560
1520970683,17,1193
1520970685,11,1370
1520970686,11,846
1520970687,11,1130
1520970689,14,1792
1520970690,16,1708
1520970692,11,1425
1520970694,11,1707
1520970695,12,1744
1520970697,14,1710
1520970699,17,2359
1520970701,17,1315
1520970702,11,1163
1520970703,17,1280
1520970704,16,1169
1520970707,17,2141
1520970708,14,1082
1520970709,15,1630
1520970711,16,1308
1520970712,15,790
1520970712,11,635
1520970713,11,775
1520970714,14,543
1520970715,12,1497
1520970715,7,311
1520970716,16,756
1520970717,7,782
1520970718,15,704
1520970719,11,1274
1520970720,14,1132
1520970721,11,1001
1520970722,14,1148
1520970725,17,2362
1520970726,12,740
1520970727,16,1726
1520970729,15,1266
1520970729,7,715
1520970731,14,1698
1520970732,11,610
1520970733,12,1193
1520970734,16,1536
1520970736,14,1571
1520970737,13,857
1520970737,12,346
1520970738,13,923
1520970739,12,766
1520970739,7,396
1520970741,12,1604
1520970742,15,1051
1520970744,11,1817
1520970746,15,1756
1520970747,16,1720
1520970749,13,1022
1520970749,15,704
1520970750,7,416
1520970750,7,456
1520970752,16,1473
1520969166,15,8188
1520969168,14,2284
1520969170,13,1535
1520969173,16,2679
1520969174,7,982
1520969176,15,2009
1520969179,17,3022
1520969180,17,1359
1520969181,11,1254
1520969183,12,1744
1520969185,17,1360
1520969186,7,1524
1520969190,15,4163
1520969191,7,431
1520969193,11,1812
1520969194,7,1287
1520969195,7,808
1520969196,13,1030
1520969198,13,1854
1520969199,16,1105
1520969200,13,967
1520969202,15,2327
1520969204,12,1914
1520969205,17,1258
1520969207,15,1705
1520969208,12,538
1520969209,17,1584
1520969210,13,896
1520969212,15,1898
1520969213,13,1167
1520969215,17,1188
1520969217,17,1969
1520969217,13,901
1520969219,16,1562
1520969220,12,1111
1520969222,12,1614
1520969222,14,523
1520969224,12,1817
1520969225,7,418
1520969226,17,1208
1520969227,16,1169
1520969229,16,1670
1520969230,17,677
1520969231,15,1355
1520969232,15,646
1520969232,7,692
1520969233,13,611
1520969234,15,700
1520969236,13,2137
1520969237,16,1486
1520969238,13,548
1520969239,11,1306
1520969243,16,3263
1520969243,12,455
1520969245,12,2177
1520969246,14,1088
1520969248,15,1655
1520969250,14,2405
1520969252,13,1143
1520969253,12,1381
1520969254,12,551
1520969255,15,1227
1520969256,7,1147
1520969257,7,1008
1520969258,14,1151
1520969259,17,1244
1520969262,12,2393
1520969263,7,1128
1520969265,17,1499
1520969266,11,1495
1520969267,14,1108
1520969269,15,1508
1520969270,13,1276
1520969272,13,1465
1520969273,13,855
1520969275,17,2884
1520969277,12,1391
1520969278,14,1497
1520969280,14,1153
1520969281,7,1722
1520969282,7,1117
1520969284,17,1884
1520969285,7,460
1520969286,11,877
1520969287,7,954
1520969288,15,1025
1520969290,17,1784
1520969290,11,407
1520969291,17,1463
1520969293,11,1839
1520969294,16,734
1520969295,7,931
1520969296,14,903
1520969296,7,311
1520969297,7,737
1520969298,13,1077
1520969300,14,1876
1520969302,14,1662
1520969302,13,703
1520969303,13,669
1520969304,14,820
1520969307,17,2613
1520969307,17,602
1520969309,17,1691
1520969311,11,2452
1520969313,13,1416
1520969313,7,357
1520969315,16,1321
1520969317,15,2221
1520969318,12,1462
1520969321,13,2873
1520969323,17,1229
1520969324,14,1710
1520969326,17,1669
1520969326,7,343
1520969328,15,1834
1520969329,12,763
1520969330,7,1189
1520969332,11,1779
1520969333,16,1033
1520969335,16,1473
1520969336,7,990
1520969337,11,875
1520969338,15,1440
1520969338,12,363
1520969339,17,933
1520969340,14,937
1520969341,11,1006
1520969342,13,985
1520969344,17,1546
1520969345,13,817
1520969347,17,1830
1520969348,16,1712
1520969350,15,1575
1520969352,16,2278
1520969354,14,1559
1520969355,13,1080
1520969357,12,1508
1520969358,15,1828
1520969359,7,444
1520969361,11,2435
1520969363,16,1308
1520969363,15,585
1520969364,14,543
1520969365,11,688
1520969367,15,1955
1520969368,14,991
1520969369,17,1300
1520969371,16,1842
1520969373,17,1890
1520969373,14,504
1520969374,7,385
1520969375,17,1015
1520969376,13,1031
1520969377,7,947
1520969377,15,534
1520969378,7,370
1520969379,14,995
1520969380,12,948
1520969380,11,805
1520969382,17,1343
1520969383,17,1555
1520969384,7,680
1520969386,15,1541
1520969387,16,1244
1520969388,13,1007
1520969389,17,1477
1520969391,12,1933
1520969392,7,465
1520969393,14,881
1520969394,17,1744
1520969396,16,1112
1520969397,13,1695
1520969399,16,1655
1520969400,14,1030
1520969402,11,1661
1520969403,13,1610
1520969404,7,795
1520969405,13,757
1520969406,7,722
1520969407,7,785
1520969408,11,1360
1520969409,11,880
1520969410,16,902
1520969411,7,1061
1520969412,12,999
1520969412,7,370
1520969412,7,255
1520969414,13,1198
1520969414,7,779
1520969416,14,1823
1520969417,7,392
1520969418,11,769
1520969419,16,1768
1520969421,16,1601
1520969421,12,527
1520969422,11,593
1520969423,14,1363
1520969425,13,1610
1520969426,7,715
1520969426,11,599
1520969427,17,660
1520969429,17,1840
1520969430,14,591
1520969430,16,595
1520969432,12,1242
1520969433,14,1041
1520969434,15,1662
1520969436,12,1760
1520969437,14,1393
