mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1521500655386,0.862024,0.107612,0.190539,0.094488,0.905672,1.008015,0.807645,0.908138,0.780711,0.111120,0.154949,0.085808,15123108.914250,2591571.406783,965654.019867,1621275.355083
1521500655486,0.876478,0.104987,0.122208,0.094488,0.905672,1.007398,0.807028,0.908138,0.793802,0.105764,0.098625,0.085808,15123108.993452,2591571.417883,965654.028485,1621275.363682
1521500655587,0.872536,0.104987,0.123522,0.094488,0.905672,1.007398,0.807028,0.908138,0.790232,0.105764,0.099686,0.085808,15123109.072087,2591571.429056,965654.040899,1621275.372284
1521500655687,0.872536,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.907522,0.790232,0.103120,0.042387,0.085750,15123109.151024,2591571.440288,965654.051381,1621275.380886
1521500655787,0.865966,0.104987,0.052562,0.094488,0.905672,1.007398,0.807645,0.908138,0.784281,0.105764,0.042452,0.085808,15123109.230284,2591571.451356,965654.055794,1621275.389488
1521500655887,0.860710,0.118110,0.190539,0.094488,0.905672,1.008015,0.806412,0.908138,0.779521,0.119057,0.152593,0.085808,15123109.309272,2591571.462551,965654.063624,1621275.398092
1521500655987,0.872536,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.907522,0.790232,0.105764,0.042387,0.085750,15123109.388468,2591571.474040,965654.069180,1621275.406696
1521500656087,0.858081,0.102362,0.052562,0.094488,0.905672,1.008015,0.807028,0.908138,0.777140,0.103183,0.042419,0.085808,15123109.467040,2591571.485232,965654.077787,1621275.415306
1521500656188,0.876478,0.128609,0.059133,0.094488,0.905672,1.008015,0.807645,0.908138,0.793802,0.129640,0.047758,0.085808,15123109.546289,2591571.496738,965654.082886,1621275.423913
1521500656288,0.867280,0.102362,0.052562,0.094488,0.905672,1.007398,0.807028,0.908138,0.785471,0.103120,0.042419,0.085808,15123109.625100,2591571.507876,965654.091510,1621275.432515
