mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1520969519498,0.855453,0.110236,0.128778,0.091864,0.905672,1.007398,0.806412,0.908138,0.774760,0.111052,0.103848,0.083425,14718499.810317,2536660.838538,943650.533095,1577067.660992
1520969519598,0.864652,0.104987,0.051248,0.091864,0.905672,1.007398,0.806412,0.908138,0.782558,0.108408,0.041327,0.083425,14718499.887638,2536660.849511,943650.543130,1577067.669375
1520969519698,0.839685,0.102362,0.051248,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.041327,0.083425,14718499.968843,2536660.869208,943650.551397,1577067.677821
1520969519798,0.876478,0.128609,0.124836,0.094488,0.905672,1.007398,0.807645,0.908138,0.794992,0.129560,0.099686,0.085808,14718500.047178,2536660.881269,943650.562840,1577067.686219
1520969519899,0.842313,0.102362,0.120894,0.094488,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.097490,0.085808,14718500.125389,2536660.893121,943650.573017,1577067.694637
1520969519999,0.843627,0.102362,0.120894,0.091864,0.905672,1.008015,0.807028,0.908755,0.762859,0.103183,0.097639,0.083481,14718500.201515,2536660.903583,943650.582634,1577067.703039
1520969520099,0.838371,0.102362,0.116951,0.091864,0.905672,1.008015,0.806412,0.908138,0.759289,0.103183,0.094311,0.083425,14718500.277795,2536660.914092,943650.592280,1577067.711423
1520969520199,0.846255,0.102362,0.118265,0.091864,0.905672,1.007398,0.806412,0.908138,0.765908,0.103120,0.095371,0.083425,14718500.353993,2536660.924525,943650.601786,1577067.719796
1520969520299,0.838371,0.102362,0.119580,0.094488,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.096430,0.085808,14718500.430228,2536660.935215,943650.611530,1577067.728180
1520969520399,0.839685,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.097490,0.083425,14718500.506264,2536660.945729,943650.621297,1577067.736549
1520969520499,0.843627,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.765239,0.103120,0.096504,0.085808,14718500.582403,2536660.956176,943650.631029,1577067.744925
1520969520599,0.850197,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.770000,0.103120,0.096430,0.083425,14718500.658614,2536660.966615,943650.640780,1577067.753294
1520969520699,0.848883,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.768810,0.103120,0.096504,0.085808,14718500.734956,2536660.977071,943650.650523,1577067.761664
1520969520799,0.840999,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.761669,0.103120,0.097565,0.083425,14718500.811329,2536660.987515,943650.660289,1577067.770036
1520969520899,0.839685,0.102362,0.126150,0.091864,0.905672,1.008015,0.807645,0.908138,0.760479,0.103183,0.102867,0.083425,14718500.887676,2536660.998164,943650.670714,1577067.778410
1520969521000,0.838371,0.102362,0.123522,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.099609,0.083425,14718500.963873,2536661.009078,943650.680793,1577067.786789
1520969521100,0.837057,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.098550,0.083425,14718501.039914,2536661.019646,943650.690854,1577067.795161
1520969521200,0.835742,0.102362,0.130092,0.091864,0.905055,1.007398,0.807645,0.908138,0.756393,0.103120,0.105068,0.083425,14718501.116054,2536661.030169,943650.700964,1577067.803541
1520969521300,0.838371,0.102362,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.099686,0.083425,14718501.192160,2536661.040820,943650.711069,1577067.811908
1520969521400,0.856767,0.112861,0.126150,0.091864,0.905672,1.008015,0.808878,0.908138,0.775950,0.113765,0.102040,0.083425,14718501.268577,2536661.051581,943650.721240,1577067.820293
1520969521500,0.879106,0.115486,0.148489,0.091864,0.905055,1.006782,0.808261,0.908755,0.794992,0.116269,0.120018,0.083481,14718501.347336,2536661.063548,943650.732174,1577067.828678
1520969521600,0.852825,0.110236,0.126150,0.091864,0.905672,1.007398,0.806412,0.908138,0.772380,0.111052,0.101729,0.083425,14718501.426114,2536661.076989,943650.743309,1577067.837089
1520969521700,0.844941,0.104987,0.123522,0.091864,0.905055,1.007398,0.806412,0.908138,0.764718,0.105764,0.099609,0.083425,14718501.502438,2536661.087864,943650.753288,1577067.845473
1520969521800,0.837057,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.758099,0.103120,0.099686,0.083425,14718501.578551,2536661.098449,943650.763259,1577067.853855
1520969521900,0.839685,0.102362,0.128778,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.103848,0.083425,14718501.654849,2536661.109099,943650.773550,1577067.862231
1520969522000,0.858081,0.102362,0.051248,0.091864,0.905672,1.007398,0.807028,0.908138,0.777140,0.103120,0.041359,0.083425,14718501.732070,2536661.120235,943650.783724,1577067.870618
1520969522101,0.876478,0.120735,0.143233,0.091864,0.905672,1.007398,0.807028,0.908138,0.793802,0.121628,0.116653,0.083425,14718501.811197,2536661.132730,943650.789827,1577067.879002
1520969522201,0.867280,0.120735,0.141919,0.091864,0.906289,1.008015,0.807645,0.908138,0.786006,0.121703,0.114620,0.083425,14718501.890183,2536661.145097,943650.801420,1577067.887395
1520969522301,0.838371,0.102362,0.119580,0.091864,0.905672,1.006782,0.806412,0.908138,0.760479,0.103056,0.096430,0.083425,14718501.967729,2536661.156668,943650.811838,1577067.895784
1520969522401,0.839685,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.097565,0.083425,14718502.044608,2536661.167799,943650.822009,1577067.904178
1520969522501,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.096430,0.083425,14718502.121391,2536661.178872,943650.832141,1577067.912557
1520969522601,0.838371,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.096430,0.083425,14718502.198001,2536661.189850,943650.841924,1577067.920944
1520969522701,0.834428,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.755718,0.103120,0.097490,0.083425,14718502.275015,2536661.201130,943650.851780,1577067.929321
1520969522801,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759961,0.103120,0.097490,0.083425,14718502.351565,2536661.212132,943650.861701,1577067.937696
1520969522901,0.842313,0.102362,0.123522,0.091864,0.905055,1.007398,0.806412,0.908138,0.762340,0.103120,0.099609,0.083425,14718502.427708,2536661.222633,943650.871514,1577067.946075
1520969523001,0.842313,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.764049,0.103120,0.096430,0.083425,14718502.503802,2536661.233085,943650.881322,1577067.954445
1520969523101,0.835742,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.756909,0.103120,0.096430,0.083425,14718502.580003,2536661.243588,943650.891134,1577067.962830
1520969523202,0.839685,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.098625,0.083425,14718502.656246,2536661.254056,943650.900945,1577067.971195
1520969523302,0.838371,0.102362,0.127464,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.103120,0.102867,0.083425,14718502.732605,2536661.264752,943650.911381,1577067.979578
1520969523402,0.842313,0.102362,0.126150,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.101729,0.083425,14718502.808706,2536661.275357,943650.921562,1577067.987955
1520969523502,0.837057,0.102362,0.126150,0.091864,0.905672,1.007398,0.807645,0.908138,0.758099,0.103120,0.101884,0.083425,14718502.884931,2536661.285874,943650.931735,1577067.996338
1520969523602,0.838371,0.102362,0.126150,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.101729,0.083425,14718502.961018,2536661.296385,943650.941934,1577068.004714
1520969523702,0.865966,0.102362,0.051248,0.091864,0.905672,1.007398,0.807645,0.908755,0.784281,0.103183,0.042452,0.083481,14718503.038527,2536661.307656,943650.952206,1577068.013113
1520969523802,0.875164,0.120735,0.148489,0.091864,0.905672,1.007398,0.807028,0.908138,0.791422,0.121628,0.119835,0.083425,14718503.117907,2536661.320866,943650.961168,1577068.021520
1520969523902,0.842313,0.102362,0.119580,0.094488,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.096504,0.085808,14718503.194875,2536661.332027,943650.971405,1577068.029911
1520969524002,0.843627,0.102362,0.115637,0.091864,0.905672,1.007398,0.807028,0.908138,0.762859,0.103120,0.093323,0.083425,14718503.271159,2536661.342584,943650.981114,1577068.038301
1520969524102,0.839685,0.102362,0.120894,0.091864,0.906289,1.007398,0.807028,0.908138,0.760997,0.103120,0.097565,0.083425,14718503.347424,2536661.353149,943650.990902,1577068.046690
1520969524202,0.843627,0.102362,0.122208,0.091864,0.905672,1.007398,0.807645,0.908138,0.764049,0.103120,0.098700,0.083425,14718503.423490,2536661.363608,943651.000740,1577068.055066
1520969524303,0.839685,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.099686,0.083425,14718503.499757,2536661.374140,943651.010611,1577068.063454
1520969524403,0.839685,0.102362,0.124836,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.100669,0.083425,14718503.576431,2536661.384903,943651.020625,1577068.071826
1520969524503,0.839685,0.102362,0.126150,0.091864,0.905672,1.007398,0.807645,0.908138,0.761669,0.103120,0.102946,0.083425,14718503.652526,2536661.395417,943651.030918,1577068.080196
1520969524603,0.838371,0.102362,0.128778,0.091864,0.905672,1.008015,0.807645,0.908138,0.759289,0.103183,0.104007,0.083425,14718503.728806,2536661.406002,943651.041221,1577068.088577
1520969524703,0.840999,0.107612,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.762859,0.105764,0.099609,0.083425,14718503.805893,2536661.417224,943651.051653,1577068.096974
1520969524803,0.886991,0.133858,0.137976,0.091864,0.905672,1.007398,0.807645,0.908138,0.803323,0.134849,0.111436,0.083425,14718503.885293,2536661.432739,943651.061826,1577068.105393
1520969524903,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.096430,0.083425,14718503.963441,2536661.444507,943651.072727,1577068.113787
1520969525003,0.846255,0.102362,0.119580,0.091864,0.905672,1.008015,0.807645,0.908138,0.766429,0.103183,0.096578,0.083425,14718504.039635,2536661.454967,943651.082397,1577068.122185
1520969525103,0.838371,0.102362,0.115637,0.091864,0.905672,1.007398,0.806412,0.908755,0.759289,0.103120,0.093251,0.083481,14718504.115797,2536661.465456,943651.092013,1577068.130567
1520969525203,0.842313,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.096430,0.083425,14718504.192103,2536661.475954,943651.101711,1577068.138953
1520969525303,0.844941,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.764049,0.103120,0.097490,0.083425,14718504.268201,2536661.486455,943651.111471,1577068.147320
1520969525404,0.842313,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.762859,0.103120,0.097565,0.083425,14718504.344996,2536661.497109,943651.121280,1577068.155707
1520969525504,0.843627,0.102362,0.123522,0.091864,0.905672,1.007398,0.806412,0.908138,0.765239,0.103120,0.098550,0.083425,14718504.421149,2536661.507565,943651.131040,1577068.164077
1520969525604,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.096504,0.083425,14718504.497416,2536661.518043,943651.140819,1577068.172450
1520969525704,0.839685,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.099686,0.083425,14718504.573549,2536661.528577,943651.150852,1577068.180821
1520969525804,0.839685,0.102362,0.124836,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.101806,0.083425,14718504.649631,2536661.539068,943651.160966,1577068.189188
1520969525904,0.838371,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908755,0.759289,0.103120,0.099686,0.083481,14718504.726023,2536661.549742,943651.171428,1577068.197573
1520969526004,0.838371,0.102362,0.123522,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.099686,0.083425,14718504.802182,2536661.560298,943651.181598,1577068.205948
1520969526104,0.850197,0.110236,0.126150,0.094488,0.905672,1.006782,0.807028,0.908755,0.770000,0.110984,0.101806,0.085867,14718504.879699,2536661.571684,943651.191954,1577068.214344
1520969526204,0.880420,0.125984,0.137976,0.091864,0.905672,1.008015,0.807028,0.908755,0.798562,0.129640,0.111351,0.083481,14718504.958507,2536661.584916,943651.200274,1577068.222745
1520969526304,0.840999,0.102362,0.116951,0.091864,0.906289,1.007398,0.807028,0.908138,0.762187,0.103120,0.094383,0.083425,14718505.036999,2536661.596836,943651.211679,1577068.231147
1520969526404,0.842313,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.762859,0.103120,0.097565,0.083425,14718505.113107,2536661.607386,943651.221287,1577068.239528
1520969526505,0.840999,0.102362,0.116951,0.091864,0.905672,1.007398,0.806412,0.908138,0.761669,0.103120,0.094311,0.083425,14718505.189265,2536661.617853,943651.230908,1577068.247910
1520969526605,0.844941,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.765239,0.103120,0.096430,0.083425,14718505.265693,2536661.628368,943651.240534,1577068.256284
1520969526705,0.840999,0.102362,0.115637,0.091864,0.905672,1.007398,0.806412,0.908138,0.761669,0.103120,0.093251,0.083425,14718505.341910,2536661.638820,943651.250081,1577068.264658
1520969526805,0.839685,0.102362,0.116951,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.094311,0.083425,14718505.418184,2536661.649278,943651.259632,1577068.273026
1520969526905,0.843627,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.764049,0.103120,0.096504,0.083425,14718505.494390,2536661.659811,943651.269412,1577068.281401
1520969527005,0.838371,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.103120,0.096430,0.083425,14718505.570384,2536661.670247,943651.279156,1577068.289769
1520969527105,0.844941,0.102362,0.119580,0.091864,0.906289,1.007398,0.807028,0.908138,0.764049,0.103120,0.096430,0.083425,14718505.646531,2536661.680742,943651.288887,1577068.298139
1520969527205,0.844941,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.765239,0.103120,0.096430,0.083425,14718505.722795,2536661.691170,943651.298632,1577068.306504
1520969527305,0.835742,0.102362,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.096430,0.083425,14718505.799240,2536661.701752,943651.308844,1577068.314874
1520969527405,0.840999,0.104987,0.120894,0.091864,0.906289,1.006782,0.808261,0.908138,0.762187,0.105699,0.097714,0.083425,14718505.875363,2536661.712306,943651.318619,1577068.323252
1520969527505,0.835742,0.107612,0.123522,0.091864,0.905672,1.007398,0.808261,0.908138,0.756909,0.105764,0.097788,0.083425,14718505.951435,2536661.722771,943651.328358,1577068.331616
1520969527606,0.846255,0.107612,0.123522,0.091864,0.905672,1.007398,0.807645,0.908138,0.766429,0.108408,0.099762,0.083425,14718506.027705,2536661.733238,943651.338126,1577068.339989
1520969527706,0.839685,0.107612,0.123522,0.091864,0.906289,1.007398,0.807028,0.908138,0.760997,0.108408,0.099686,0.083425,14718506.103869,2536661.743733,943651.347886,1577068.348353
1520969527806,0.839685,0.107612,0.126150,0.091864,0.905672,1.008015,0.807028,0.908138,0.760479,0.108474,0.101806,0.083425,14718506.180075,2536661.754244,943651.357935,1577068.356730
1520969527906,0.847569,0.112861,0.128778,0.091864,0.906289,1.008015,0.808261,0.908138,0.769333,0.113765,0.105148,0.083425,14718506.256096,2536661.764718,943651.367979,1577068.365098
1520969528006,0.842313,0.115486,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.762859,0.116411,0.098550,0.083425,14718506.332271,2536661.775271,943651.378049,1577068.373471
1520969528106,0.835742,0.107612,0.122208,0.091864,0.905672,1.008015,0.807028,0.908138,0.756909,0.108474,0.098625,0.083425,14718506.408297,2536661.785790,943651.388064,1577068.381846
1520969528206,0.838371,0.112861,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.759289,0.113696,0.101806,0.083425,14718506.484462,2536661.796339,943651.398098,1577068.390223
1520969528306,0.837057,0.104987,0.127464,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.105764,0.102788,0.083425,14718506.560612,2536661.806926,943651.408198,1577068.398596
1520969528406,0.839685,0.104987,0.126150,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.108408,0.101729,0.083425,14718506.636768,2536661.817568,943651.418317,1577068.406970
1520969528506,0.864652,0.102362,0.051248,0.091864,0.905672,1.007398,0.807028,0.908755,0.783091,0.103120,0.041359,0.083481,14718506.714552,2536661.828863,943651.427658,1577068.415366
1520969528606,0.842313,0.104987,0.118265,0.091864,0.905672,1.007398,0.807028,0.908755,0.762859,0.105828,0.095444,0.083481,14718506.793682,2536661.841869,943651.437788,1577068.423777
1520969528707,0.838371,0.104987,0.119580,0.091864,0.905672,1.007398,0.806412,0.908138,0.759289,0.105764,0.096430,0.083425,14718506.869940,2536661.852350,943651.447505,1577068.432161
1520969528807,0.854139,0.104987,0.120894,0.094488,0.905672,1.008015,0.807028,0.908755,0.773570,0.105828,0.097639,0.083481,14718506.946327,2536661.862910,943651.457230,1577068.440552
1520969528907,0.842313,0.104987,0.122208,0.091864,0.905672,1.008015,0.807645,0.908755,0.762859,0.105828,0.098700,0.083481,14718507.022627,2536661.873436,943651.467035,1577068.448942
1520969529007,0.840999,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.761669,0.105764,0.097565,0.083425,14718507.098802,2536661.883889,943651.476827,1577068.457318
1520969529107,0.840999,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.761669,0.103120,0.097565,0.083425,14718507.175062,2536661.894406,943651.486625,1577068.465701
1520969529207,0.838371,0.104987,0.126150,0.091864,0.906289,1.007398,0.807028,0.908755,0.759289,0.105764,0.101806,0.083481,14718507.251266,2536661.904969,943651.496662,1577068.474082
1520969529307,0.837057,0.102362,0.126150,0.091864,0.906289,1.008015,0.807645,0.908755,0.758615,0.103183,0.101884,0.083481,14718507.327470,2536661.915568,943651.506840,1577068.482468
1520969529407,0.847569,0.104987,0.127464,0.091864,0.905672,1.007398,0.807028,0.908138,0.767620,0.105764,0.102867,0.083425,14718507.403687,2536661.926213,943651.517058,1577068.490847
1520969529507,0.850197,0.110236,0.149803,0.091864,0.905672,1.007398,0.806412,0.908755,0.770000,0.111052,0.120803,0.083481,14718507.482172,2536661.938989,943651.527619,1577068.499257
1520969529607,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908755,0.759289,0.103120,0.097490,0.083481,14718507.559859,2536661.950458,943651.538606,1577068.507652
1520969529707,0.837057,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.758099,0.103120,0.097565,0.083425,14718507.636078,2536661.960922,943651.548422,1577068.516036
1520969529808,0.838371,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908755,0.759289,0.103120,0.097565,0.083481,14718507.712234,2536661.971380,943651.558188,1577068.524413
1520969529908,0.840999,0.104987,0.123522,0.091864,0.905672,1.006782,0.807028,0.908755,0.761669,0.105764,0.099762,0.083481,14718507.788387,2536661.981895,943651.568027,1577068.532792
1520969530008,0.842313,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.762859,0.103120,0.097490,0.083425,14718507.864638,2536661.992346,943651.577835,1577068.541172
1520969530108,0.842313,0.102362,0.120894,0.091864,0.906289,1.007398,0.806412,0.908755,0.764569,0.103120,0.097490,0.083481,14718507.940900,2536662.002848,943651.587653,1577068.549545
1520969530208,0.842313,0.102362,0.122208,0.091864,0.906289,1.007398,0.807028,0.908755,0.763378,0.103120,0.098625,0.083481,14718508.017219,2536662.013328,943651.597487,1577068.557933
1520969530308,0.839685,0.102362,0.124836,0.091864,0.906289,1.007398,0.806412,0.908755,0.760479,0.103120,0.100746,0.083481,14718508.093447,2536662.023961,943651.607692,1577068.566317
1520969530408,0.839685,0.102362,0.126150,0.091864,0.905672,1.008015,0.806412,0.908138,0.760479,0.103183,0.101729,0.083425,14718508.169684,2536662.034526,943651.617934,1577068.574703
1520969530508,0.846255,0.107612,0.127464,0.091864,0.905672,1.008015,0.807028,0.908755,0.767620,0.108474,0.102867,0.083481,14718508.245845,2536662.045108,943651.628210,1577068.583085
1520969530608,0.873850,0.120735,0.139290,0.091864,0.906289,1.008015,0.808878,0.909371,0.791960,0.121703,0.112669,0.083538,14718508.322838,2536662.056154,943651.639050,1577068.591480
1520969530708,0.886991,0.133858,0.130092,0.091864,0.906289,1.007398,0.807028,0.908138,0.802133,0.134849,0.105068,0.083425,14718508.401908,2536662.069606,943651.646945,1577068.599889
1520969530808,0.880420,0.128609,0.122208,0.091864,0.906905,1.008015,0.807028,0.908755,0.798458,0.129640,0.098625,0.083481,14718508.480023,2536662.081471,943651.657186,1577068.608290
1520969530909,0.839685,0.104987,0.119580,0.091864,0.905672,1.007398,0.807645,0.908755,0.760997,0.105764,0.097639,0.083481,14718508.557683,2536662.092892,943651.667745,1577068.616688
1520969531009,0.843627,0.102362,0.122208,0.091864,0.905672,1.008015,0.807028,0.908138,0.764049,0.103183,0.098625,0.083425,14718508.633929,2536662.103369,943651.677561,1577068.625077
1520969531109,0.844941,0.102362,0.122208,0.091864,0.906289,1.007398,0.806412,0.908755,0.765760,0.103120,0.098550,0.083481,14718508.710409,2536662.113971,943651.687299,1577068.633451
1520969531209,0.843627,0.102362,0.120894,0.091864,0.906289,1.008015,0.807645,0.908138,0.764569,0.103183,0.097639,0.083425,14718508.786571,2536662.124454,943651.697130,1577068.641837
1520969531309,0.847569,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908138,0.767620,0.103120,0.097565,0.083425,14718508.862779,2536662.135004,943651.706951,1577068.650209
1520969531409,0.846255,0.104987,0.122208,0.091864,0.905672,1.007398,0.807028,0.908138,0.766429,0.105764,0.099686,0.083425,14718508.939050,2536662.145494,943651.716784,1577068.658590
1520969531509,0.842313,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.762859,0.103120,0.101806,0.083425,14718509.015357,2536662.156034,943651.726706,1577068.666955
1520969531609,0.837057,0.102362,0.124836,0.091864,0.905672,1.007398,0.806412,0.908138,0.759806,0.103120,0.100669,0.083425,14718509.091442,2536662.166583,943651.736938,1577068.675333
1520969531709,0.837057,0.102362,0.126150,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.101729,0.083425,14718509.167642,2536662.177122,943651.747201,1577068.683711
1520969531809,0.842313,0.104987,0.127464,0.091864,0.906289,1.008015,0.807028,0.908755,0.762859,0.105828,0.102867,0.083481,14718509.243833,2536662.187709,943651.757488,1577068.692093
1520969531909,0.877792,0.104987,0.057819,0.091864,0.906289,1.008015,0.808261,0.908138,0.795533,0.105828,0.046733,0.083425,14718509.321949,2536662.199084,943651.766302,1577068.700495
1520969532010,0.875164,0.118110,0.147175,0.094488,0.906289,1.007398,0.807645,0.908138,0.790769,0.118984,0.118774,0.085808,14718509.401597,2536662.212672,943651.777183,1577068.708906
1520969532110,0.838371,0.102362,0.118265,0.091864,0.905672,1.008015,0.806412,0.908755,0.759289,0.103183,0.095371,0.083481,14718509.478571,2536662.223678,943651.787275,1577068.717316
1520969532210,0.837057,0.102362,0.122208,0.091864,0.905672,1.008015,0.807028,0.908138,0.758099,0.103183,0.098625,0.083425,14718509.554703,2536662.234116,943651.796974,1577068.725699
1520969532310,0.842313,0.102362,0.118265,0.091864,0.905672,1.007398,0.806412,0.908755,0.762859,0.103120,0.095371,0.083481,14718509.630968,2536662.244660,943651.806699,1577068.734091
1520969532410,0.843627,0.104987,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.764049,0.105764,0.097490,0.083425,14718509.707252,2536662.255160,943651.816322,1577068.742472
1520969532510,0.837057,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.758099,0.103120,0.097490,0.083425,14718509.783428,2536662.265694,943651.826094,1577068.750849
1520969532610,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.096504,0.083425,14718509.859496,2536662.276201,943651.835872,1577068.759216
1520969532710,0.839685,0.102362,0.120894,0.094488,0.906289,1.008015,0.807028,0.908755,0.760997,0.103183,0.097639,0.083481,14718509.935747,2536662.286654,943651.845633,1577068.767588
1520969532810,0.842313,0.102362,0.123522,0.091864,0.905672,1.008015,0.807028,0.908138,0.762859,0.103183,0.099686,0.083425,14718510.012198,2536662.297093,943651.855423,1577068.775970
1520969532910,0.847569,0.104987,0.126150,0.091864,0.906289,1.008015,0.807028,0.908755,0.767620,0.105828,0.101806,0.083481,14718510.088542,2536662.307580,943651.865226,1577068.784344
1520969533010,0.839685,0.102362,0.120894,0.091864,0.906289,1.007398,0.806412,0.908138,0.760997,0.103120,0.097490,0.083425,14718510.164739,2536662.318031,943651.875013,1577068.792728
1520969533111,0.839685,0.102362,0.122208,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.098625,0.083425,14718510.241059,2536662.328658,943651.885279,1577068.801100
1520969533211,0.837057,0.102362,0.126150,0.091864,0.905672,1.007398,0.807028,0.908138,0.758099,0.103120,0.101806,0.083425,14718510.317259,2536662.339187,943651.895429,1577068.809477
1520969533311,0.838371,0.102362,0.123522,0.091864,0.905672,1.007398,0.807028,0.908755,0.759289,0.103120,0.099686,0.083481,14718510.393687,2536662.349824,943651.905576,1577068.817841
1520969533411,0.873850,0.123360,0.135348,0.091864,0.906289,1.008015,0.808261,0.908755,0.791960,0.124348,0.109397,0.083481,14718510.469797,2536662.360402,943651.915710,1577068.826224
1520969533511,0.839685,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.760479,0.103183,0.099686,0.083425,14718510.545916,2536662.370942,943651.925826,1577068.834594
1520969533611,0.838371,0.102362,0.123522,0.091864,0.905672,1.008015,0.806412,0.908755,0.759289,0.103183,0.099609,0.083481,14718510.622152,2536662.381555,943651.935999,1577068.842980
1520969533711,0.858081,0.102362,0.051248,0.094488,0.905672,1.007398,0.807028,0.908138,0.777140,0.103120,0.041359,0.085808,14718510.699590,2536662.392722,943651.945350,1577068.851373
1520969533811,0.872536,0.120735,0.147175,0.091864,0.906289,1.008015,0.807645,0.908755,0.790769,0.121703,0.118865,0.083481,14718510.778699,2536662.405349,943651.954253,1577068.859777
1520969533911,0.846255,0.107612,0.123522,0.094488,0.906289,1.008015,0.808261,0.908138,0.769333,0.108474,0.100900,0.085808,14718510.856208,2536662.416686,943651.964824,1577068.868168
1520969534011,0.839685,0.102362,0.120894,0.091864,0.905672,1.007398,0.807028,0.908755,0.760479,0.103120,0.096504,0.083481,14718510.932367,2536662.427143,943651.974538,1577068.876552
1520969534111,0.839685,0.102362,0.122208,0.091864,0.905672,1.008015,0.806412,0.908138,0.760479,0.103183,0.098550,0.083425,14718511.008611,2536662.437655,943651.984163,1577068.884928
1520969534212,0.840999,0.102362,0.120894,0.091864,0.905672,1.007398,0.806412,0.908138,0.760479,0.103120,0.097490,0.083425,14718511.084715,2536662.448131,943651.993963,1577068.893303
1520969534312,0.839685,0.102362,0.119580,0.091864,0.905672,1.007398,0.807028,0.908138,0.760479,0.103120,0.096504,0.083425,14718511.160945,2536662.458650,943652.003776,1577068.901679
