Linux 5.0.0-31-generic (yong) 	11/21/19 	_x86_64_	(48 CPU)

18:32:04        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:42         22      2.00      0.00      1.00      0.00      0.00     97.00

18:32:42        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:44          0     44.56      0.00     12.95      0.00      0.00     42.49
18:32:44          2     47.94      0.00      9.79      0.00      0.00     42.27
18:32:44          4     46.70      0.00     11.17      0.00      0.00     42.13
18:32:44          6     46.70      0.00     12.18      0.00      0.00     41.12
18:32:44          8     47.50      0.00     12.00      0.00      0.00     40.50
18:32:44         10     47.72      0.00     10.66      0.00      0.00     41.62
18:32:44         12     48.51      0.00     10.89      0.00      0.00     40.59
18:32:44         14     49.23      0.00      9.74      0.00      0.00     41.03
18:32:44         16     46.84      0.00      9.47      0.00      0.00     43.68
18:32:44         18     48.19      0.00      8.81      0.00      0.00     43.01
18:32:44         20     49.75      0.00      9.05      0.00      0.00     41.21
18:32:44         22      2.00      0.00      0.00      0.00      0.00     98.00

18:32:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:46          0     50.50      0.00     10.50      0.00      0.00     39.00
18:32:46          2     48.22      0.00     11.17      0.00      0.00     40.61
18:32:46          4     46.50      0.00     14.00      0.00      0.00     39.50
18:32:46          6     47.64      0.00     10.47      0.00      0.00     41.88
18:32:46          8     47.15      0.00     11.40      0.00      0.00     41.45
18:32:46         10     48.22      0.00     11.68      0.00      0.00     40.10
18:32:46         12     47.00      0.00     13.00      0.00      0.00     40.00
18:32:46         14     49.51      0.00     10.29      0.00      0.00     40.20
18:32:46         16     47.00      0.00     13.50      0.00      0.00     39.50
18:32:46         18     47.98      0.00     11.11      0.00      0.00     40.91
18:32:46         20     48.73      0.00     11.17      0.00      0.00     40.10
18:32:46         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:46        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:48          0     46.34      0.00     14.15      0.00      0.00     39.51
18:32:48          2     47.96      0.00     10.71      0.00      0.00     41.33
18:32:48          4     48.15      0.00      9.52      0.00      0.00     42.33
18:32:48          6     48.22      0.00     10.66      0.00      0.00     41.12
18:32:48          8     46.88      0.00     11.46      0.00      0.00     41.67
18:32:48         10     45.60      0.00     11.92      0.00      0.00     42.49
18:32:48         12     48.24      0.00     11.56      0.00      0.00     40.20
18:32:48         14     48.19      0.00     10.36      0.00      0.00     41.45
18:32:48         16     48.24      0.00     10.55      0.00      0.00     41.21
18:32:48         18     46.35      0.00     10.42      0.00      0.00     43.23
18:32:48         20     44.85      0.00     12.37      0.00      0.00     42.78
18:32:48         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:50          0     49.49      0.00      9.09      0.00      0.00     41.41
18:32:50          2     45.77      0.00     12.94      0.00      0.00     41.29
18:32:50          4     47.98      0.00     11.11      0.00      0.00     40.91
18:32:50          6     47.47      0.00     10.61      0.00      0.00     41.92
18:32:50          8     49.01      0.00      9.90      0.00      0.00     41.09
18:32:50         10     49.75      0.00      9.14      0.00      0.00     41.12
18:32:50         12     47.50      0.00     12.00      0.00      0.00     40.50
18:32:50         14     46.80      0.00     12.81      0.00      0.00     40.39
18:32:50         16     47.45      0.00     11.22      0.00      0.00     41.33
18:32:50         18     45.60      0.00     12.44      0.00      0.00     41.97
18:32:50         20     47.47      0.00     10.10      0.00      0.00     42.42
18:32:50         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:52          0     49.76      0.00     10.63      0.00      0.00     39.61
18:32:52          2     47.76      0.00     12.94      0.00      0.00     39.30
18:32:52          4     47.00      0.00     13.00      0.00      0.00     40.00
18:32:52          6     48.19      0.00      9.33      0.00      0.00     42.49
18:32:52          8     47.52      0.00     12.38      0.00      0.00     40.10
18:32:52         10     49.24      0.00     10.15      0.00      0.00     40.61
18:32:52         12     47.18      0.00     11.28      0.00      0.00     41.54
18:32:52         14     45.45      0.00     11.76      0.00      0.00     42.78
18:32:52         16     48.98      0.00     10.71      0.00      0.00     40.31
18:32:52         18     47.26      0.00     11.94      0.00      0.00     40.80
18:32:52         20     48.76      0.00     11.94      0.00      0.00     39.30
18:32:52         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:54          0     48.06      0.00     13.59      0.00      0.00     38.35
18:32:54          2     47.42      0.00     11.86      0.00      0.00     40.72
18:32:54          4     48.00      0.00     12.50      0.00      0.00     39.50
18:32:54          6     47.47      0.00     11.62      0.00      0.00     40.91
18:32:54          8     47.50      0.00     12.00      0.00      0.00     40.50
18:32:54         10     48.73      0.00      9.64      0.00      0.00     41.62
18:32:54         12     48.72      0.00     10.77      0.00      0.00     40.51
18:32:54         14     47.87      0.00      9.57      0.00      0.00     42.55
18:32:54         16     46.88      0.00     10.42      0.00      0.00     42.71
18:32:54         18     50.25      0.00      9.14      0.00      0.00     40.61
18:32:54         20     47.98      0.00     11.62      0.00      0.00     40.40
18:32:54         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:56          0     49.27      0.00     11.71      0.00      0.00     39.02
18:32:56          2     44.85      0.00     12.89      0.00      0.00     42.27
18:32:56          4     47.18      0.00     10.77      0.00      0.00     42.05
18:32:56          6     45.50      0.00     13.50      0.00      0.00     41.00
18:32:56          8     45.31      0.00     12.50      0.00      0.00     42.19
18:32:56         10     48.73      0.00      9.64      0.00      0.00     41.62
18:32:56         12     47.47      0.00     11.11      0.00      0.00     41.41
18:32:56         14     48.96      0.00      8.33      0.00      0.00     42.71
18:32:56         16     46.11      0.00     10.88      0.00      0.00     43.01
18:32:56         18     47.32      0.00     12.20      0.00      0.00     40.49
18:32:56         20     44.85      0.00     12.89      0.00      0.00     42.27
18:32:56         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:32:58          0     44.50      0.00     15.50      0.00      0.00     40.00
18:32:58          2     50.75      0.00      9.95      0.00      0.00     39.30
18:32:58          4     50.25      0.00     10.34      0.00      0.00     39.41
18:32:58          6     50.25      0.00      9.95      0.00      0.00     39.80
18:32:58          8     48.80      0.00     12.44      0.00      0.00     38.76
18:32:58         10     47.50      0.00     12.00      0.00      0.00     40.50
18:32:58         12     46.94      0.00     12.24      0.00      0.00     40.82
18:32:58         14     49.76      0.00     12.08      0.00      0.00     38.16
18:32:58         16     47.00      0.00     13.00      0.00      0.00     40.00
18:32:58         18     48.76      0.00     11.44      0.00      0.00     39.80
18:32:58         20     47.74      0.00     12.06      0.00      0.00     40.20
18:32:58         22      0.00      0.00      0.00      0.00      0.00    100.00

18:32:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:33:00          0     47.45      0.00     11.22      0.00      0.00     41.33
18:33:00          2     44.67      0.00     14.21      0.00      0.00     41.12
18:33:00          4     46.94      0.00     12.24      0.00      0.00     40.82
18:33:00          6     46.94      0.00     11.73      0.00      0.00     41.33
18:33:00          8     50.49      0.00     10.29      0.00      0.00     39.22
18:33:00         10     48.48      0.00     10.10      0.00      0.00     41.41
18:33:00         12     48.22      0.00     10.66      0.00      0.00     41.12
18:33:00         14     47.94      0.00     10.82      0.00      0.00     41.24
18:33:00         16     49.24      0.00     10.66      0.00      0.00     40.10
18:33:00         18     49.74      0.00      9.23      0.00      0.00     41.03
18:33:00         20     49.48      0.00      8.25      0.00      0.00     42.27
18:33:00         22      0.00      0.00      0.00      0.00      0.00    100.00

18:33:00        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:33:02          0     49.00      0.00      9.50      0.00      0.00     41.50
18:33:02          2     50.97      0.00      8.74      0.00      0.00     40.29
18:33:02          4     44.90      0.00     12.76      0.00      0.00     42.35
18:33:02          6     48.29      0.00     11.22      0.00      0.00     40.49
18:33:02          8     47.98      0.00      9.60      0.00      0.00     42.42
18:33:02         10     45.88      0.00     11.34      0.00      0.00     42.78
18:33:02         12     47.24      0.00     11.56      0.00      0.00     41.21
18:33:02         14     48.06      0.00     12.14      0.00      0.00     39.81
18:33:02         16     43.88      0.00     14.80      0.00      0.00     41.33
18:33:02         18     46.46      0.00     11.62      0.00      0.00     41.92
18:33:02         20     48.78      0.00     10.73      0.00      0.00     40.49
18:33:02         22      0.00      0.00      0.00      0.00      0.00    100.00

18:33:02        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:33:04          0     45.13      0.00     13.33      0.00      0.00     41.54
18:33:04          2     46.23      0.00     13.07      0.00      0.00     40.70
18:33:04          4     48.22      0.00      9.64      0.00      0.00     42.13
18:33:04          6     47.69      0.00      9.74      0.00      0.00     42.56
18:33:04          8     45.50      0.00     11.11      0.00      0.00     43.39
18:33:04         10     47.98      0.00     10.61      0.00      0.00     41.41
18:33:04         12     48.47      0.00      9.69      0.00      0.00     41.84
18:33:04         14     50.74      0.00      9.36      0.00      0.00     39.90
18:33:04         16     47.98      0.00     11.11      0.00      0.00     40.91
18:33:04         18     46.83      0.00     12.20      0.00      0.00     40.98
18:33:04         20     42.64      0.00     15.23      0.00      0.00     42.13
