  Key Length |   QueueTimes | ServiceTimes | SojournTimes
      10.000 |        0.526 |        0.900 |        1.426
       9.000 |        0.434 |        1.416 |        1.850
       6.000 |        0.349 |        2.723 |        3.072
       8.000 |        0.203 |        1.349 |        1.552
       6.000 |        0.076 |        0.426 |        0.502
      12.000 |        0.075 |        0.564 |        0.639
       9.000 |        0.076 |        0.687 |        0.763
      16.000 |        0.091 |        0.512 |        0.603
       7.000 |        0.130 |        0.732 |        0.862
      10.000 |        0.134 |        2.108 |        2.242
      10.000 |        0.077 |        1.195 |        1.272
      12.000 |        0.066 |        0.762 |        0.828
      10.000 |        0.610 |        2.731 |        3.341
      11.000 |        0.075 |        0.436 |        0.511
       8.000 |        0.099 |        0.474 |        0.573
       9.000 |        0.139 |        0.567 |        0.706
      10.000 |        0.154 |        1.566 |        1.720
      14.000 |        0.484 |        0.224 |        0.708
       8.000 |        0.612 |        0.256 |        0.869
       8.000 |        0.188 |        1.038 |        1.225
       6.000 |        0.427 |        0.378 |        0.805
       8.000 |        0.092 |        1.463 |        1.555
       5.000 |        0.496 |        0.999 |        1.495
      10.000 |        0.683 |        0.403 |        1.087
       7.000 |        0.448 |        0.394 |        0.842
       8.000 |        0.115 |        2.494 |        2.609
       9.000 |        0.341 |        0.517 |        0.858
      10.000 |        0.508 |        0.795 |        1.303
       9.000 |        0.307 |        0.764 |        1.071
       9.000 |        0.077 |        2.613 |        2.690
       6.000 |        0.313 |        1.062 |        1.375
      15.000 |        0.517 |        2.216 |        2.733
      13.000 |        0.420 |        0.971 |        1.392
       8.000 |        0.353 |        0.433 |        0.786
       6.000 |        0.253 |        0.528 |        0.782
       7.000 |        0.168 |        0.770 |        0.938
       8.000 |        0.278 |        0.402 |        0.680
      10.000 |        0.328 |        0.683 |        1.011
       4.000 |        0.386 |        0.487 |        0.873
       4.000 |        0.079 |        1.638 |        1.717
       5.000 |        0.250 |        1.119 |        1.369
       9.000 |        0.309 |        0.462 |        0.771
       4.000 |        0.254 |        0.446 |        0.700
       9.000 |        0.460 |        0.760 |        1.220
       9.000 |        0.525 |        1.220 |        1.745
       6.000 |        0.323 |        0.550 |        0.873
       8.000 |        0.219 |        0.606 |        0.825
      10.000 |        0.176 |        0.499 |        0.675
       9.000 |        0.289 |        0.411 |        0.700
      11.000 |        0.254 |        1.151 |        1.405
       7.000 |        0.111 |        0.977 |        1.089
       7.000 |        0.156 |        0.755 |        0.912
       9.000 |        0.077 |        0.389 |        0.466
       9.000 |        0.076 |        0.487 |        0.563
      10.000 |        0.275 |        1.331 |        1.606
      18.000 |        0.150 |        2.239 |        2.389
       5.000 |        0.076 |        1.463 |        1.539
       5.000 |        0.078 |        0.648 |        0.726
      13.000 |        0.078 |        0.345 |        0.423
      10.000 |        0.085 |        0.343 |        0.427
       5.000 |        0.076 |        0.474 |        0.550
       5.000 |        0.078 |        0.810 |        0.888
      11.000 |        0.078 |        2.328 |        2.406
      14.000 |        0.076 |        1.071 |        1.147
      10.000 |        0.079 |        2.113 |        2.192
      10.000 |        0.077 |        1.639 |        1.715
      13.000 |        0.382 |        0.913 |        1.295
       6.000 |        0.432 |        1.069 |        1.500
       8.000 |        0.404 |        1.175 |        1.579
       9.000 |        1.025 |        0.419 |        1.444
      14.000 |        0.520 |        1.234 |        1.753
      15.000 |        0.692 |        0.440 |        1.132
       9.000 |        0.773 |        0.348 |        1.121
       9.000 |        0.715 |        0.358 |        1.073
       8.000 |        0.861 |        1.274 |        2.135
      14.000 |        0.228 |        2.317 |        2.545
       5.000 |        1.035 |        0.322 |        1.357
       9.000 |        0.702 |        0.405 |        1.108
      12.000 |        1.003 |        1.634 |        2.636
       8.000 |        0.215 |        0.445 |        0.660
      11.000 |        0.269 |        0.546 |        0.815
       9.000 |        0.785 |        0.843 |        1.628
       6.000 |        0.947 |        1.946 |        2.892
      17.000 |        0.682 |        1.232 |        1.913
       7.000 |        0.548 |        0.440 |        0.988
      14.000 |        0.281 |        1.258 |        1.539
       6.000 |        0.351 |        0.384 |        0.735
      11.000 |        0.473 |        0.566 |        1.039
       6.000 |        0.871 |        2.276 |        3.146
       5.000 |        0.571 |        1.453 |        2.024
      11.000 |        0.122 |        0.431 |        0.553
      10.000 |        0.126 |        1.044 |        1.170
      13.000 |        0.511 |        1.942 |        2.452
       5.000 |        0.078 |        0.763 |        0.841
       9.000 |        0.132 |        1.442 |        1.574
      10.000 |        0.078 |        0.533 |        0.611
       9.000 |        0.077 |        0.649 |        0.726
      10.000 |        0.132 |        0.723 |        0.855
       5.000 |        0.099 |        0.333 |        0.432
       5.000 |        0.076 |        1.574 |        1.650
       7.000 |        0.225 |        0.600 |        0.826
       6.000 |        0.075 |        1.339 |        1.414
      10.000 |        0.227 |        1.158 |        1.385
      11.000 |        0.308 |        0.368 |        0.676
       7.000 |        0.223 |        1.498 |        1.721
       7.000 |        0.258 |        0.342 |        0.600
       5.000 |        0.117 |        1.131 |        1.248
       6.000 |        0.211 |        0.712 |        0.923
      11.000 |        0.223 |        0.867 |        1.090
       6.000 |        0.482 |        0.445 |        0.927
      13.000 |        0.570 |        0.220 |        0.790
       8.000 |        0.467 |        0.761 |        1.228
       9.000 |        0.513 |        0.705 |        1.218
       9.000 |        0.241 |        1.772 |        2.013
       9.000 |        0.150 |        2.364 |        2.513
      11.000 |        0.440 |        1.431 |        1.870
       4.000 |        0.490 |        0.497 |        0.988
      14.000 |        0.723 |        0.302 |        1.026
      16.000 |        0.331 |        0.606 |        0.938
      14.000 |        0.332 |        0.422 |        0.754
      12.000 |        0.418 |        0.768 |        1.186
       3.000 |        0.543 |        1.834 |        2.377
       9.000 |        0.393 |        0.608 |        1.001
      12.000 |        0.488 |        1.418 |        1.906
       9.000 |        0.386 |        1.060 |        1.446
       6.000 |        0.668 |        1.996 |        2.664
      11.000 |        0.584 |        0.652 |        1.236
       7.000 |        0.507 |        0.944 |        1.451
       7.000 |        0.377 |        0.327 |        0.704
       9.000 |        0.975 |        0.534 |        1.509
      10.000 |        0.742 |        0.391 |        1.133
       7.000 |        0.134 |        0.349 |        0.483
       6.000 |        0.073 |        0.509 |        0.582
      15.000 |        0.044 |        0.750 |        0.794
       5.000 |        0.129 |        0.505 |        0.635
       6.000 |        0.076 |        0.347 |        0.423
       6.000 |        0.079 |        0.480 |        0.559
       8.000 |        0.128 |        0.588 |        0.716
       6.000 |        0.126 |        0.435 |        0.561
       8.000 |        0.077 |        0.529 |        0.606
       5.000 |        0.141 |        1.305 |        1.446
       7.000 |        0.370 |        2.390 |        2.760
       8.000 |        0.268 |        0.317 |        0.585
      14.000 |        0.343 |        2.603 |        2.946
       8.000 |        0.011 |        0.354 |        0.366
      11.000 |        0.076 |        0.369 |        0.446
       8.000 |        0.126 |        0.589 |        0.715
      14.000 |        0.076 |        0.793 |        0.868
       6.000 |        0.150 |        0.892 |        1.041
       8.000 |        0.049 |        0.469 |        0.519
      10.000 |        0.181 |        0.953 |        1.134
       8.000 |        0.153 |        0.413 |        0.566
      12.000 |        0.245 |        0.445 |        0.690
      10.000 |        0.249 |        0.735 |        0.985
       9.000 |        0.061 |        1.114 |        1.174
       8.000 |        0.368 |        0.551 |        0.919
      11.000 |        0.076 |        1.489 |        1.566
      10.000 |        0.515 |        0.352 |        0.867
       8.000 |        0.377 |        1.286 |        1.662
       6.000 |        0.488 |        0.948 |        1.436
       7.000 |        0.538 |        0.327 |        0.865
       8.000 |        0.551 |        1.279 |        1.829
      10.000 |        0.808 |        0.489 |        1.297
      10.000 |        0.772 |        0.414 |        1.186
       9.000 |        0.480 |        0.557 |        1.037
       7.000 |        0.277 |        0.382 |        0.659
      12.000 |        0.313 |        0.406 |        0.719
       9.000 |        0.523 |        1.151 |        1.674
       6.000 |        0.096 |        0.502 |        0.598
       8.000 |        0.079 |        0.746 |        0.826
       8.000 |        0.104 |        0.378 |        0.482
      10.000 |        0.107 |        0.650 |        0.757
       5.000 |        0.285 |        2.309 |        2.594
      12.000 |        0.361 |        2.329 |        2.690
      12.000 |        0.263 |        1.867 |        2.130
       7.000 |        0.281 |        1.904 |        2.185
      15.000 |        0.333 |        2.111 |        2.445
       6.000 |        0.222 |        0.473 |        0.695
       4.000 |        0.242 |        0.875 |        1.117
       6.000 |        0.141 |        0.344 |        0.484
      11.000 |        0.235 |        0.510 |        0.745
       8.000 |        0.160 |        0.385 |        0.544
       6.000 |        0.192 |        0.700 |        0.892
      10.000 |        0.159 |        1.429 |        1.588
      10.000 |        0.358 |        0.413 |        0.772
      11.000 |        0.077 |        0.624 |        0.701
      13.000 |        0.271 |        1.851 |        2.121
      15.000 |        0.138 |        0.725 |        0.864
       8.000 |        0.077 |        0.669 |        0.746
       9.000 |        0.232 |        2.458 |        2.690
       9.000 |        0.151 |        0.645 |        0.796
      13.000 |        0.267 |        0.390 |        0.657
       9.000 |        0.225 |        2.119 |        2.344
      10.000 |        0.226 |        0.875 |        1.101
       6.000 |        0.252 |        0.311 |        0.563
       9.000 |        0.247 |        0.373 |        0.620
      10.000 |        0.356 |        0.340 |        0.697
       7.000 |        0.376 |        0.901 |        1.277
      11.000 |        0.451 |        0.458 |        0.909
       7.000 |        0.241 |        1.514 |        1.755
      10.000 |        0.393 |        1.440 |        1.832
       6.000 |        0.554 |        0.887 |        1.441
       8.000 |        0.540 |        0.702 |        1.242
      10.000 |        0.742 |        0.761 |        1.503
      12.000 |        0.564 |        1.103 |        1.667
      10.000 |        0.259 |        2.525 |        2.784
       7.000 |        0.464 |        0.729 |        1.193
      13.000 |        0.897 |        0.397 |        1.294
       9.000 |        0.813 |        0.362 |        1.175
       9.000 |        0.805 |        0.346 |        1.152
      14.000 |        0.776 |        0.527 |        1.303
      12.000 |        0.762 |        0.126 |        0.888
       9.000 |        0.680 |        1.097 |        1.776
      15.000 |        0.754 |        0.511 |        1.265
      18.000 |        0.739 |        0.581 |        1.321
      10.000 |        0.911 |        0.438 |        1.349
       9.000 |        0.826 |        0.867 |        1.692
      15.000 |        0.796 |        1.595 |        2.392
       7.000 |        1.179 |        0.454 |        1.633
       6.000 |        1.212 |        0.414 |        1.626
       6.000 |        1.233 |        0.362 |        1.594
      11.000 |        0.921 |        1.142 |        2.063
       7.000 |        0.807 |        2.388 |        3.194
       8.000 |        1.464 |        0.366 |        1.830
       7.000 |        1.264 |        0.964 |        2.228
       8.000 |        1.270 |        0.650 |        1.919
      10.000 |        1.351 |        0.466 |        1.816
       4.000 |        0.790 |        0.353 |        1.143
      11.000 |        1.261 |        0.575 |        1.836
      10.000 |        0.816 |        2.341 |        3.157
      11.000 |        0.772 |        2.382 |        3.153
      15.000 |        0.556 |        0.286 |        0.842
       8.000 |        0.625 |        0.296 |        0.921
       7.000 |        0.453 |        0.648 |        1.101
       3.000 |        0.911 |        1.008 |        1.919
       8.000 |        0.990 |        0.341 |        1.331
      11.000 |        0.915 |        1.469 |        2.383
      10.000 |        1.218 |        2.086 |        3.304
       7.000 |        1.164 |        0.514 |        1.678
       9.000 |        1.097 |        0.774 |        1.871
       5.000 |        1.216 |        0.402 |        1.618
       4.000 |        1.112 |        0.384 |        1.496
      11.000 |        0.967 |        2.603 |        3.569
       4.000 |        1.316 |        0.715 |        2.031
      12.000 |        0.763 |        1.985 |        2.748
      11.000 |        1.564 |        1.106 |        2.670
       8.000 |        0.971 |        2.455 |        3.426
       8.000 |        1.644 |        0.351 |        1.995
       8.000 |        1.402 |        1.224 |        2.627
       6.000 |        1.389 |        0.397 |        1.786
       4.000 |        1.303 |        0.716 |        2.019
      11.000 |        1.308 |        1.683 |        2.991
      10.000 |        1.226 |        0.298 |        1.524
       6.000 |        0.909 |        0.318 |        1.227
       7.000 |        1.227 |        0.791 |        2.018
       8.000 |        0.907 |        0.311 |        1.219
       6.000 |        0.770 |        0.624 |        1.394
      15.000 |        0.816 |        0.454 |        1.271
       8.000 |        1.502 |        1.882 |        3.384
      14.000 |        0.879 |        0.945 |        1.825
       9.000 |        1.462 |        1.532 |        2.994
       8.000 |        1.065 |        0.511 |        1.577
      10.000 |        1.141 |        0.431 |        1.572
       9.000 |        0.783 |        1.853 |        2.637
       7.000 |        1.239 |        0.530 |        1.769
      10.000 |        1.161 |        0.796 |        1.957
       6.000 |        1.004 |        1.908 |        2.913
       9.000 |        0.845 |        1.426 |        2.272
       4.000 |        1.384 |        0.542 |        1.925
      10.000 |        1.296 |        0.380 |        1.675
       7.000 |        1.448 |        0.481 |        1.929
       9.000 |        1.193 |        0.578 |        1.771
      11.000 |        1.143 |        0.772 |        1.915
       7.000 |        1.198 |        1.314 |        2.513
      10.000 |        1.153 |        0.510 |        1.664
      11.000 |        1.004 |        0.572 |        1.576
       8.000 |        0.826 |        0.884 |        1.710
       6.000 |        0.616 |        0.243 |        0.859
      12.000 |        0.842 |        0.766 |        1.608
       8.000 |        0.438 |        1.056 |        1.494
       9.000 |        0.531 |        1.090 |        1.622
       7.000 |        0.592 |        1.016 |        1.607
       9.000 |        0.485 |        0.388 |        0.872
       9.000 |        0.747 |        1.973 |        2.720
       8.000 |        0.212 |        1.076 |        1.288
       8.000 |        0.850 |        1.917 |        2.767
       9.000 |        0.548 |        0.632 |        1.180
      11.000 |        0.496 |        1.487 |        1.982
      13.000 |        0.354 |        1.615 |        1.970
      10.000 |        0.079 |        0.633 |        0.713
       5.000 |        0.077 |        0.685 |        0.761
       6.000 |        0.155 |        0.841 |        0.996
       9.000 |        0.104 |        0.906 |        1.010
       7.000 |        0.138 |        0.414 |        0.552
       7.000 |        0.077 |        0.367 |        0.443
      11.000 |        0.076 |        0.401 |        0.477
       8.000 |        0.077 |        0.785 |        0.861
       7.000 |        0.123 |        0.450 |        0.573
      15.000 |        0.077 |        0.618 |        0.695
       9.000 |        0.076 |        0.430 |        0.507
       6.000 |        0.076 |        0.824 |        0.900
      10.000 |        0.077 |        2.074 |        2.150
       7.000 |        0.153 |        0.778 |        0.931
      11.000 |        0.107 |        0.923 |        1.030
      14.000 |        0.530 |        0.496 |        1.026
       7.000 |        0.076 |        2.228 |        2.303
       6.000 |        0.779 |        0.325 |        1.104
       7.000 |        0.569 |        0.793 |        1.362
       6.000 |        0.100 |        2.567 |        2.667
       8.000 |        0.727 |        0.400 |        1.127
      11.000 |        0.076 |        2.350 |        2.426
       6.000 |        0.094 |        2.031 |        2.125
       8.000 |        0.644 |        0.347 |        0.992
       6.000 |        0.232 |        0.778 |        1.010
       8.000 |        0.077 |        0.428 |        0.505
       8.000 |        0.824 |        1.481 |        2.304
      10.000 |        0.576 |        2.181 |        2.757
       9.000 |        0.281 |        0.508 |        0.789
       9.000 |        0.240 |        1.058 |        1.298
       6.000 |        0.404 |        0.444 |        0.849
       9.000 |        0.494 |        0.392 |        0.886
       7.000 |        0.699 |        1.762 |        2.462
       8.000 |        0.430 |        0.648 |        1.077
      10.000 |        0.102 |        1.317 |        1.419
      11.000 |        0.215 |        0.551 |        0.766
       6.000 |        0.075 |        0.430 |        0.506
       7.000 |        0.107 |        1.182 |        1.289
       7.000 |        0.262 |        1.419 |        1.681
       8.000 |        0.209 |        0.307 |        0.516
       7.000 |        0.135 |        0.509 |        0.644
      13.000 |        0.346 |        1.969 |        2.315
       6.000 |        0.322 |        0.372 |        0.694
       8.000 |        0.074 |        1.426 |        1.501
       9.000 |        0.038 |        1.120 |        1.158
      12.000 |        0.150 |        0.380 |        0.530
       9.000 |        0.078 |        0.900 |        0.978
       6.000 |        0.153 |        2.052 |        2.205
      11.000 |        0.576 |        0.453 |        1.028
       8.000 |        0.021 |        1.664 |        1.685
      11.000 |        0.617 |        0.441 |        1.057
       7.000 |        0.078 |        2.579 |        2.657
       7.000 |        0.296 |        1.105 |        1.401
       6.000 |        0.083 |        2.117 |        2.200
       7.000 |        0.455 |        0.516 |        0.971
       8.000 |        0.740 |        0.866 |        1.606
       6.000 |        0.337 |        0.799 |        1.135
       7.000 |        0.170 |        0.559 |        0.730
       9.000 |        0.327 |        0.531 |        0.858
       9.000 |        0.221 |        0.143 |        0.364
       6.000 |        0.288 |        0.422 |        0.710
       7.000 |        0.710 |        1.668 |        2.379
       9.000 |        0.344 |        0.271 |        0.616
      11.000 |        0.104 |        0.986 |        1.090
       9.000 |        0.278 |        1.350 |        1.628
       4.000 |        0.450 |        0.355 |        0.805
       7.000 |        0.316 |        0.847 |        1.163
      13.000 |        0.316 |        0.700 |        1.016
       7.000 |        0.594 |        0.315 |        0.909
       6.000 |        0.610 |        0.309 |        0.920
      11.000 |        0.638 |        0.351 |        0.989
       6.000 |        0.408 |        0.311 |        0.720
      11.000 |        0.375 |        2.410 |        2.785
       9.000 |        0.310 |        0.368 |        0.678
      11.000 |        0.077 |        0.282 |        0.358
       4.000 |        0.205 |        2.130 |        2.335
       8.000 |        0.369 |        1.800 |        2.169
       7.000 |        0.364 |        2.023 |        2.387
       8.000 |        0.252 |        0.770 |        1.022
      13.000 |        0.211 |        1.696 |        1.907
       9.000 |        0.307 |        0.922 |        1.228
       8.000 |        0.153 |        1.721 |        1.874
       7.000 |        0.170 |        1.644 |        1.814
      10.000 |        0.395 |        0.764 |        1.159
       6.000 |        0.662 |        1.024 |        1.686
       9.000 |        0.610 |        0.994 |        1.604
       9.000 |        0.130 |        0.518 |        0.648
      10.000 |        0.134 |        2.607 |        2.742
       5.000 |        0.302 |        0.287 |        0.589
       7.000 |        0.402 |        2.353 |        2.754
       8.000 |        0.529 |        0.313 |        0.842
      11.000 |        0.474 |        0.498 |        0.972
       4.000 |        0.385 |        0.743 |        1.128
      12.000 |        0.201 |        1.754 |        1.955
       3.000 |        0.206 |        1.488 |        1.694
      17.000 |        0.689 |        2.508 |        3.197
       8.000 |        0.281 |        2.122 |        2.403
       7.000 |        0.654 |        0.467 |        1.121
       8.000 |        0.718 |        0.715 |        1.433
       7.000 |        0.130 |        2.214 |        2.344
      12.000 |        0.767 |        0.959 |        1.726
      12.000 |        0.798 |        0.526 |        1.324
       5.000 |        0.721 |        0.867 |        1.588
      11.000 |        0.856 |        0.611 |        1.467
       5.000 |        1.023 |        0.346 |        1.369
       9.000 |        0.966 |        0.567 |        1.534
       5.000 |        0.889 |        0.862 |        1.751
       9.000 |        1.210 |        0.340 |        1.549
      13.000 |        1.165 |        0.720 |        1.884
       7.000 |        0.998 |        0.347 |        1.345
       9.000 |        0.777 |        2.293 |        3.070
       8.000 |        0.873 |        1.658 |        2.531
      11.000 |        1.022 |        1.384 |        2.406
       7.000 |        1.306 |        0.287 |        1.592
       8.000 |        0.986 |        0.353 |        1.338
       8.000 |        0.817 |        0.383 |        1.200
       9.000 |        0.936 |        0.814 |        1.750
      10.000 |        1.295 |        0.989 |        2.283
       8.000 |        0.992 |        0.367 |        1.359
      13.000 |        0.937 |        1.691 |        2.629
       6.000 |        1.020 |        0.521 |        1.542
       6.000 |        1.101 |        0.328 |        1.429
       5.000 |        1.130 |        0.517 |        1.646
       5.000 |        1.187 |        0.360 |        1.547
       9.000 |        1.229 |        2.472 |        3.701
      14.000 |        1.310 |        0.795 |        2.105
       8.000 |        1.163 |        0.340 |        1.502
       5.000 |        1.113 |        0.482 |        1.595
       7.000 |        1.030 |        2.778 |        3.808
       9.000 |        1.114 |        0.391 |        1.505
       9.000 |        1.502 |        0.726 |        2.228
      13.000 |        1.267 |        2.594 |        3.860
      12.000 |        0.676 |        0.348 |        1.025
      11.000 |        0.516 |        0.490 |        1.005
      11.000 |        0.306 |        0.693 |        0.999
       6.000 |        0.038 |        0.511 |        0.549
       6.000 |        0.767 |        1.483 |        2.250
       5.000 |        0.164 |        0.520 |        0.684
       8.000 |        0.250 |        0.407 |        0.657
       8.000 |        0.365 |        0.357 |        0.723
       7.000 |        0.189 |        0.363 |        0.552
       8.000 |        0.276 |        0.736 |        1.012
       4.000 |        0.521 |        2.009 |        2.529
       9.000 |        0.358 |        1.780 |        2.138
       9.000 |        0.435 |        2.596 |        3.030
      12.000 |        0.220 |        1.455 |        1.675
       7.000 |        0.198 |        1.118 |        1.315
      10.000 |        0.077 |        0.419 |        0.495
       6.000 |        0.104 |        0.546 |        0.650
       9.000 |        0.013 |        0.593 |        0.605
      12.000 |        0.079 |        0.831 |        0.910
       5.000 |        0.077 |        1.254 |        1.331
      12.000 |        0.078 |        2.025 |        2.103
      10.000 |        0.350 |        0.892 |        1.241
      10.000 |        0.173 |        0.373 |        0.546
       8.000 |        0.076 |        1.642 |        1.718
       9.000 |        0.429 |        0.390 |        0.819
       7.000 |        0.221 |        1.540 |        1.761
       8.000 |        0.523 |        0.419 |        0.941
       5.000 |        0.428 |        0.738 |        1.166
      15.000 |        0.164 |        1.982 |        2.145
       9.000 |        0.418 |        1.107 |        1.525
       8.000 |        0.915 |        0.582 |        1.497
       6.000 |        0.151 |        1.765 |        1.916
       7.000 |        1.089 |        0.599 |        1.688
       4.000 |        0.982 |        0.699 |        1.682
       6.000 |        1.164 |        0.781 |        1.945
       8.000 |        1.343 |        0.399 |        1.741
      12.000 |        1.244 |        0.640 |        1.883
      13.000 |        1.219 |        1.058 |        2.277
      16.000 |        1.254 |        0.646 |        1.900
      11.000 |        1.356 |        1.047 |        2.403
       9.000 |        0.574 |        2.348 |        2.921
       5.000 |        1.544 |        1.032 |        2.576
       7.000 |        1.357 |        0.371 |        1.727
       8.000 |        1.510 |        0.386 |        1.895
       8.000 |        1.232 |        0.100 |        1.333
       7.000 |        1.356 |        1.466 |        2.822
      10.000 |        1.345 |        0.506 |        1.850
       6.000 |        1.281 |        0.680 |        1.961
       8.000 |        1.663 |        0.604 |        2.267
       7.000 |        1.395 |        1.654 |        3.049
       8.000 |        1.323 |        2.125 |        3.448
       8.000 |        1.286 |        0.855 |        2.141
       5.000 |        1.069 |        0.446 |        1.515
       7.000 |        1.299 |        0.804 |        2.103
       4.000 |        0.830 |        0.995 |        1.825
      11.000 |        0.939 |        0.938 |        1.877
       9.000 |        0.975 |        0.635 |        1.610
       9.000 |        1.202 |        0.399 |        1.601
      10.000 |        1.081 |        0.866 |        1.947
       6.000 |        1.367 |        2.785 |        4.153
      10.000 |        0.789 |        0.474 |        1.263
      12.000 |        0.991 |        1.669 |        2.660
      10.000 |        1.049 |        0.685 |        1.735
      14.000 |        0.973 |        0.411 |        1.385
       8.000 |        0.875 |        0.494 |        1.369
      14.000 |        0.887 |        0.976 |        1.863
      11.000 |        1.144 |        0.373 |        1.517
      12.000 |        0.978 |        0.725 |        1.703
       7.000 |        1.196 |        1.729 |        2.925
      14.000 |        1.195 |        0.616 |        1.810
       3.000 |        1.117 |        1.822 |        2.939
      13.000 |        1.254 |        0.657 |        1.911
       7.000 |        1.651 |        0.329 |        1.980
       7.000 |        1.393 |        0.222 |        1.614
      12.000 |        1.303 |        0.534 |        1.838
      13.000 |        1.276 |        0.366 |        1.642
       8.000 |        1.316 |        0.647 |        1.963
      13.000 |        1.192 |        1.188 |        2.381
      11.000 |        1.243 |        0.711 |        1.955
       7.000 |        1.567 |        0.365 |        1.933
       9.000 |        1.145 |        1.579 |        2.724
      10.000 |        1.336 |        0.866 |        2.203
       9.000 |        1.232 |        1.509 |        2.741
       5.000 |        1.879 |        0.406 |        2.284
       9.000 |        1.902 |        0.355 |        2.257
       7.000 |        1.904 |        0.516 |        2.420
      10.000 |        1.732 |        1.240 |        2.972
       6.000 |        1.646 |        1.622 |        3.268
       7.000 |        1.325 |        0.978 |        2.303
       5.000 |        1.447 |        0.831 |        2.278
       8.000 |        1.359 |        2.304 |        3.662
      13.000 |        1.808 |        0.668 |        2.476
       8.000 |        1.996 |        0.463 |        2.460
      12.000 |        1.713 |        0.215 |        1.928
      10.000 |        1.513 |        1.335 |        2.848
       9.000 |        1.787 |        1.993 |        3.781
      14.000 |        1.412 |        2.072 |        3.483
       5.000 |        1.785 |        0.458 |        2.243
       5.000 |        1.581 |        1.112 |        2.693
       5.000 |        1.439 |        0.633 |        2.072
       9.000 |        1.013 |        0.440 |        1.453
       6.000 |        1.084 |        0.614 |        1.699
       9.000 |        1.701 |        1.242 |        2.942
       9.000 |        0.966 |        0.399 |        1.365
       8.000 |        0.946 |        0.645 |        1.590
      13.000 |        0.904 |        0.699 |        1.603
      12.000 |        1.516 |        2.269 |        3.785
       7.000 |        1.394 |        0.462 |        1.856
      10.000 |        1.137 |        1.306 |        2.443
      10.000 |        1.122 |        0.521 |        1.643
       6.000 |        1.381 |        0.296 |        1.677
      13.000 |        1.178 |        1.165 |        2.342
       7.000 |        1.082 |        1.416 |        2.498
      12.000 |        1.468 |        0.514 |        1.982
      10.000 |        0.995 |        0.386 |        1.381
       8.000 |        1.040 |        1.332 |        2.372
      12.000 |        1.054 |        2.467 |        3.520
      17.000 |        1.062 |        0.794 |        1.856
       7.000 |        0.737 |        0.311 |        1.048
       6.000 |        0.741 |        0.490 |        1.231
       7.000 |        1.420 |        1.490 |        2.910
      11.000 |        0.893 |        0.400 |        1.293
       9.000 |        0.845 |        0.310 |        1.155
      15.000 |        0.925 |        0.429 |        1.354
       8.000 |        0.925 |        0.381 |        1.306
       8.000 |        0.826 |        0.577 |        1.403
      10.000 |        0.999 |        0.727 |        1.725
      13.000 |        0.859 |        1.958 |        2.817
       6.000 |        0.985 |        2.072 |        3.057
      11.000 |        1.079 |        0.827 |        1.906
       8.000 |        1.524 |        0.316 |        1.841
       9.000 |        1.075 |        2.079 |        3.154
      12.000 |        1.212 |        0.930 |        2.142
      13.000 |        1.455 |        0.463 |        1.918
       8.000 |        1.401 |        0.402 |        1.803
      11.000 |        1.584 |        1.001 |        2.585
       7.000 |        1.206 |        1.884 |        3.091
       9.000 |        1.456 |        0.850 |        2.306
      13.000 |        1.506 |        0.872 |        2.378
      11.000 |        1.711 |        0.422 |        2.133
      10.000 |        1.562 |        1.303 |        2.865
       5.000 |        1.057 |        2.618 |        3.675
       8.000 |        1.449 |        0.429 |        1.878
       6.000 |        1.462 |        0.371 |        1.834
      12.000 |        1.461 |        1.276 |        2.737
       6.000 |        2.000 |        0.742 |        2.742
       7.000 |        1.524 |        0.639 |        2.163
      10.000 |        1.492 |        0.340 |        1.832
      11.000 |        1.466 |        2.076 |        3.542
      11.000 |        1.386 |        0.562 |        1.948
      14.000 |        1.386 |        0.904 |        2.289
      14.000 |        1.538 |        0.434 |        1.972
       4.000 |        1.342 |        1.178 |        2.521
       6.000 |        1.479 |        0.720 |        2.199
       7.000 |        1.630 |        0.504 |        2.134
       8.000 |        1.559 |        1.766 |        3.326
      15.000 |        1.667 |        0.646 |        2.313
       9.000 |        1.485 |        0.360 |        1.846
      13.000 |        1.208 |        0.548 |        1.756
       8.000 |        1.444 |        0.383 |        1.826
       7.000 |        1.180 |        0.267 |        1.447
      11.000 |        1.376 |        1.637 |        3.012
       4.000 |        1.428 |        0.627 |        2.054
      10.000 |        1.480 |        0.579 |        2.059
       6.000 |        1.225 |        0.316 |        1.541
       8.000 |        1.327 |        0.479 |        1.806
       8.000 |        1.472 |        1.047 |        2.519
      14.000 |        1.294 |        0.817 |        2.111
       6.000 |        1.064 |        0.372 |        1.436
       4.000 |        0.732 |        0.322 |        1.054
      12.000 |        0.883 |        0.597 |        1.480
       7.000 |        1.081 |        0.916 |        1.997
       6.000 |        0.828 |        0.354 |        1.182
       9.000 |        0.781 |        0.388 |        1.169
       5.000 |        1.067 |        1.505 |        2.571
       6.000 |        0.761 |        0.864 |        1.625
       5.000 |        0.819 |        0.448 |        1.267
      11.000 |        0.643 |        0.407 |        1.049
      14.000 |        0.832 |        1.253 |        2.085
      13.000 |        0.905 |        1.071 |        1.976
      11.000 |        1.189 |        2.062 |        3.251
       6.000 |        1.121 |        0.314 |        1.435
       8.000 |        1.085 |        0.405 |        1.490
       9.000 |        1.252 |        0.293 |        1.546
       5.000 |        1.074 |        0.761 |        1.835
       8.000 |        1.067 |        0.827 |        1.893
